timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,2h_close_time,2h_open_time,2h_open,2h_high,2h_low,2h_close,2h_quote_asset_volume,2h_number_of_trades,2h_taker_buy_base_asset_volume,2h_taker_buy_quote_asset_volume,2h_volume,2h_open_time_day,2h_open_time_month,2h_open_time_year,2h_open_time_hour,2h_open_time_minute,2h_close_time_day,2h_close_time_month,2h_close_time_year,2h_close_time_hour,2h_close_time_minute
2023-06-25 00:00:00,30527.44,30624.0,30465.41,30598.52,1493.9498,1687658399999,45625945.0764817,47498,766.51151,23410051.8412783,0,2023-06-25 01:59:59,2023-06-25 00:00:00,30527.44,30624.0,30465.41,30598.52,45625945.0764817,47498,766.51151,23410051.8412783,1493.9498,25,6,2023,0,0,25,6,2023,1,59
2023-06-25 02:00:00,30598.52,30783.68,30592.0,30748.46,2044.27648,1687665599999,62723934.2363641,61552,1108.71435,34018441.4736794,0,2023-06-25 03:59:59,2023-06-25 02:00:00,30598.52,30783.68,30592.0,30748.46,62723934.2363641,61552,1108.71435,34018441.4736794,2044.27648,25,6,2023,2,0,25,6,2023,3,59
2023-06-25 04:00:00,30748.46,31046.01,30748.46,30858.56,4996.18288,1687672799999,154414874.4786008,97460,2629.97957,81279446.3873774,0,2023-06-25 05:59:59,2023-06-25 04:00:00,30748.46,31046.01,30748.46,30858.56,154414874.4786008,97460,2629.97957,81279446.3873774,4996.18288,25,6,2023,4,0,25,6,2023,5,59
2023-06-25 06:00:00,30858.55,30985.91,30666.87,30723.78,3522.39164,1687679999999,108494638.8620909,91179,1630.58652,50221854.0386334,0,2023-06-25 07:59:59,2023-06-25 06:00:00,30858.55,30985.91,30666.87,30723.78,108494638.8620909,91179,1630.58652,50221854.0386334,3522.39164,25,6,2023,6,0,25,6,2023,7,59
2023-06-25 08:00:00,30723.78,30761.7,30588.0,30683.99,2139.03356,1687687199999,65653281.6849725,63756,995.17127,30545126.2863602,0,2023-06-25 09:59:59,2023-06-25 08:00:00,30723.78,30761.7,30588.0,30683.99,65653281.6849725,63756,995.17127,30545126.2863602,2139.03356,25,6,2023,8,0,25,6,2023,9,59
2023-06-25 10:00:00,30683.99,30740.0,30584.51,30716.03,1783.86658,1687694399999,54668911.7083198,54864,954.95635,29267976.7912747,0,2023-06-25 11:59:59,2023-06-25 10:00:00,30683.99,30740.0,30584.51,30716.03,54668911.7083198,54864,954.95635,29267976.7912747,1783.86658,25,6,2023,10,0,25,6,2023,11,59
2023-06-25 12:00:00,30716.03,30739.8,30515.68,30676.5,2635.75531,1687701599999,80730534.810097,71957,1241.59602,38027338.080686,0,2023-06-25 13:59:59,2023-06-25 12:00:00,30716.03,30739.8,30515.68,30676.5,80730534.810097,71957,1241.59602,38027338.080686,2635.75531,25,6,2023,12,0,25,6,2023,13,59
2023-06-25 14:00:00,30676.49,30727.27,30462.0,30585.16,3203.12529,1687708799999,98031577.8883148,77759,1427.07852,43672068.8673372,0,2023-06-25 15:59:59,2023-06-25 14:00:00,30676.49,30727.27,30462.0,30585.16,98031577.8883148,77759,1427.07852,43672068.8673372,3203.12529,25,6,2023,14,0,25,6,2023,15,59
2023-06-25 16:00:00,30585.16,30655.11,30488.0,30526.01,1732.80899,1687715999999,52958583.0853628,56397,832.58352,25447481.0460788,0,2023-06-25 17:59:59,2023-06-25 16:00:00,30585.16,30655.11,30488.0,30526.01,52958583.0853628,56397,832.58352,25447481.0460788,1732.80899,25,6,2023,16,0,25,6,2023,17,59
2023-06-25 18:00:00,30526.0,30526.01,30328.0,30429.78,3138.62096,1687723199999,95426976.3254078,71221,1421.42925,43214724.7301729,0,2023-06-25 19:59:59,2023-06-25 18:00:00,30526.0,30526.01,30328.0,30429.78,95426976.3254078,71221,1421.42925,43214724.7301729,3138.62096,25,6,2023,18,0,25,6,2023,19,59
