timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,1w_close_time,1w_open_time,1w_open,1w_high,1w_low,1w_close,1w_quote_asset_volume,1w_number_of_trades,1w_taker_buy_base_asset_volume,1w_taker_buy_quote_asset_volume,1w_volume,1w_open_time_day,1w_open_time_month,1w_open_time_year,1w_open_time_hour,1w_open_time_minute,1w_close_time_day,1w_close_time_month,1w_close_time_year,1w_close_time_hour,1w_close_time_minute
2019-02-04,3458.11,3733.58,3373.1,3680.06,198350.673988,1549843199999,696930950.5751892,1313535,105210.165813,369766481.672234,0,2019-02-10 23:59:59,2019-02-04,3458.11,3733.58,3373.1,3680.06,696930950.5751892,1313535,105210.165813,369766481.672234,198350.673988,4,2,2019,0,0,10,2,2019,23,59
2019-02-11,3679.75,3700.11,3568.11,3667.58,167995.805139,1550447999999,608476271.5498095,1174687,86820.014036,314505971.7625756,0,2019-02-17 23:59:59,2019-02-11,3679.75,3700.11,3568.11,3667.58,608476271.5498095,1174687,86820.014036,314505971.7625756,167995.805139,11,2,2019,0,0,17,2,2019,23,59
2019-02-18,3667.62,4198.0,3655.0,3743.56,301384.22226,1551052799999,1179944577.934646,2007272,158582.458938,621066468.496934,0,2019-02-24 23:59:59,2019-02-18,3667.62,4198.0,3655.0,3743.56,1179944577.934646,2007272,158582.458938,621066468.496934,301384.22226,18,2,2019,0,0,24,2,2019,23,59
2019-02-25,3743.56,3888.0,3677.17,3807.75,190343.246726,1551657599999,726304516.1142128,1369483,100202.783902,382423582.1504192,0,2019-03-03 23:59:59,2019-02-25,3743.56,3888.0,3677.17,3807.75,726304516.1142128,1369483,100202.783902,382423582.1504192,190343.246726,25,2,2019,0,0,3,3,2019,23,59
2019-03-04,3807.32,3971.75,3670.69,3916.82,207833.42997,1552262399999,799736773.6725283,1353003,109422.648077,421085582.83566606,0,2019-03-10 23:59:59,2019-03-04,3807.32,3971.75,3670.69,3916.82,799736773.6725283,1353003,109422.648077,421085582.83566606,207833.42997,4,3,2019,0,0,10,3,2019,23,59
2019-03-11,3915.99,4056.98,3810.43,3981.14,185620.344813,1552867199999,725510328.9612995,1303041,97860.697076,382600175.7253476,0,2019-03-17 23:59:59,2019-03-11,3915.99,4056.98,3810.43,3981.14,725510328.9612995,1303041,97860.697076,382600175.7253476,185620.344813,11,3,2019,0,0,17,3,2019,23,59
2019-03-18,3981.85,4069.32,3880.01,3992.18,156283.263483,1553471999999,624615988.9141761,1144351,82285.46168,328906486.03261286,0,2019-03-24 23:59:59,2019-03-18,3981.85,4069.32,3880.01,3992.18,624615988.9141761,1144351,82285.46168,328906486.03261286,156283.263483,18,3,2019,0,0,24,3,2019,23,59
2019-03-25,3991.35,4140.0,3888.71,4103.95,178114.875049,1554076799999,715252731.25725,1291861,95038.232634,381686902.03996086,0,2019-03-31 23:59:59,2019-03-25,3991.35,4140.0,3888.71,4103.95,715252731.25725,1291861,95038.232634,381686902.03996086,178114.875049,25,3,2019,0,0,31,3,2019,23,59
2019-04-01,4102.44,5275.01,4067.0,5170.27,420989.968738,1554681599999,2046260260.7283068,2752257,218356.595057,1061192535.290974,0,2019-04-07 23:59:59,2019-04-01,4102.44,5275.01,4067.0,5170.27,2046260260.7283068,2752257,218356.595057,1061192535.290974,420989.968738,1,4,2019,0,0,7,4,2019,23,59
2019-04-08,5170.27,5422.0,4861.22,5131.3,247866.407405,1555286399999,1271184321.404522,1730890,125805.460334,645400980.7343466,0,2019-04-14 23:59:59,2019-04-08,5170.27,5422.0,4861.22,5131.3,1271184321.404522,1730890,125805.460334,645400980.7343466,247866.407405,8,4,2019,0,0,14,4,2019,23,59
2019-04-15,5131.28,5333.42,4950.0,5256.14,168555.911745,1555891199999,875025579.9790536,1265816,87318.997448,453504194.8054004,0,2019-04-21 23:59:59,2019-04-15,5131.28,5333.42,4950.0,5256.14,875025579.9790536,1265816,87318.997448,453504194.8054004,168555.911745,15,4,2019,0,0,21,4,2019,23,59
2019-04-22,5257.41,5600.0,5102.0,5307.52,247392.823904,1556495999999,1329057592.8265839,1770258,122046.098883,655730729.8508624,0,2019-04-28 23:59:59,2019-04-22,5257.41,5600.0,5102.0,5307.52,1329057592.8265839,1770258,122046.098883,655730729.8508624,247392.823904,22,4,2019,0,0,28,4,2019,23,59
2019-04-29,5309.81,5900.0,5178.8,5775.62,191971.589975,1557100799999,1069857115.7025936,1509653,101647.467454,566499085.9991745,0,2019-05-05 23:59:59,2019-04-29,5309.81,5900.0,5178.8,5775.62,1069857115.7025936,1509653,101647.467454,566499085.9991745,191971.589975,29,4,2019,0,0,5,5,2019,23,59
2019-05-06,5773.18,7521.78,5619.14,6967.31,313283.869612,1557705599999,2043228005.8768768,2443588,161392.340308,1052057366.9745364,0,2019-05-12 23:59:59,2019-05-06,5773.18,7521.78,5619.14,6967.31,2043228005.8768768,2443588,161392.340308,1052057366.9745364,313283.869612,6,5,2019,0,0,12,5,2019,23,59
2019-05-13,6968.24,8366.0,6870.0,8148.48,461287.694139,1558310399999,3556014747.6342974,4024823,239183.088298,1843817300.2739549,0,2019-05-19 23:59:59,2019-05-13,6968.24,8366.0,6870.0,8148.48,3556014747.6342974,4024823,239183.088298,1843817300.2739549,461287.694139,13,5,2019,0,0,19,5,2019,23,59
2019-05-20,8147.94,8740.0,7461.0,8614.43,341677.39881,1558915199999,2706217167.1788926,3145385,178794.67382,1416599106.0840995,0,2019-05-26 23:59:59,2019-05-20,8147.94,8740.0,7461.0,8614.43,2706217167.1788926,3145385,178794.67382,1416599106.0840995,341677.39881,20,5,2019,0,0,26,5,2019,23,59
2019-05-27,8612.54,9074.26,8005.0,8725.98,292049.043812,1559519999999,2508992950.944476,2861807,151337.375247,1300617022.723026,0,2019-06-02 23:59:59,2019-05-27,8612.54,9074.26,8005.0,8725.98,2508992950.944476,2861807,151337.375247,1300617022.723026,292049.043812,27,5,2019,0,0,2,6,2019,23,59
2019-06-03,8726.0,8800.95,7444.58,7628.13,293308.709696,1560124799999,2321265141.037009,2770905,149688.738496,1184496681.3057811,0,2019-06-09 23:59:59,2019-06-03,8726.0,8800.95,7444.58,7628.13,2321265141.037009,2770905,149688.738496,1184496681.3057811,293308.709696,3,6,2019,0,0,9,6,2019,23,59
2019-06-10,7627.57,9333.0,7511.0,8953.33,274072.058371,1560729599999,2290974623.73244,2697695,146184.888553,1222114795.747996,0,2019-06-16 23:59:59,2019-06-10,7627.57,9333.0,7511.0,8953.33,2290974623.73244,2697695,146184.888553,1222114795.747996,274072.058371,10,6,2019,0,0,16,6,2019,23,59
2019-06-17,8953.0,11392.64,8950.0,10906.07,378253.003065,1561334399999,3761392791.5937366,3524367,202221.605284,2010341662.0274785,0,2019-06-23 23:59:59,2019-06-17,8953.0,11392.64,8950.0,10906.07,3761392791.5937366,3524367,202221.605284,2010341662.0274785,378253.003065,17,6,2019,0,0,23,6,2019,23,59
2019-06-24,10905.95,13970.0,10525.1,10854.1,684152.508772,1561939199999,8152194088.574194,6076896,339606.940791,4044614402.4459095,0,2019-06-30 23:59:59,2019-06-24,10905.95,13970.0,10525.1,10854.1,8152194088.574194,6076896,339606.940791,4044614402.4459095,684152.508772,24,6,2019,0,0,30,6,2019,23,59
2019-07-01,10854.1,12000.0,9727.0,11406.24,517740.071693,1562543999999,5704614704.935865,4488545,262808.165438,2897941314.5346932,0,2019-07-07 23:59:59,2019-07-01,10854.1,12000.0,9727.0,11406.24,5704614704.935865,4488545,262808.165438,2897941314.5346932,517740.071693,1,7,2019,0,0,7,7,2019,23,59
2019-07-08,11410.0,13147.08,10103.0,10174.18,510462.035678,1563148799999,6013145209.00872,4524490,252017.796293,2963114441.6508718,0,2019-07-14 23:59:59,2019-07-08,11410.0,13147.08,10103.0,10174.18,6013145209.00872,4524490,252017.796293,2963114441.6508718,510462.035678,8,7,2019,0,0,14,7,2019,23,59
2019-07-15,10174.18,11100.0,9060.0,10589.45,487080.97263,1563753599999,4956031258.620161,4446262,248606.100002,2532426320.7492094,0,2019-07-21 23:59:59,2019-07-15,10174.18,11100.0,9060.0,10589.45,4956031258.620161,4446262,248606.100002,2532426320.7492094,487080.97263,15,7,2019,0,0,21,7,2019,23,59
2019-07-22,10590.15,10683.16,9165.0,9541.54,269819.325109,1564358399999,2669509015.232091,2603330,137240.620876,1357104450.0544214,0,2019-07-28 23:59:59,2019-07-22,10590.15,10683.16,9165.0,9541.54,2669509015.232091,2603330,137240.620876,1357104450.0544214,269819.325109,22,7,2019,0,0,28,7,2019,23,59
2019-07-29,9541.54,11040.0,9395.0,10929.23,259518.806019,1564963199999,2646182927.6158624,2454639,139171.738752,1419850922.3725567,0,2019-08-04 23:59:59,2019-07-29,9541.54,11040.0,9395.0,10929.23,2646182927.6158624,2454639,139171.738752,1419850922.3725567,259518.806019,29,7,2019,0,0,4,8,2019,23,59
2019-08-05,10929.99,12330.7,10927.8,11549.97,371072.857661,1565567999999,4345174154.729532,3431310,187065.5995,2193229174.8168306,0,2019-08-11 23:59:59,2019-08-05,10929.99,12330.7,10927.8,11549.97,4345174154.729532,3431310,187065.5995,2193229174.8168306,371072.857661,5,8,2019,0,0,11,8,2019,23,59
2019-08-12,11539.08,11577.89,9750.0,10306.78,248273.374665,1566172799999,2598294179.232416,2604915,121805.163712,1273541825.3955395,0,2019-08-18 23:59:59,2019-08-12,11539.08,11577.89,9750.0,10306.78,2598294179.232416,2604915,121805.163712,1273541825.3955395,248273.374665,12,8,2019,0,0,18,8,2019,23,59
2019-08-19,10306.17,10949.96,9762.0,10142.69,232472.053331,1566777599999,2394985938.2837667,2432098,117404.865076,1210303802.1581955,0,2019-08-25 23:59:59,2019-08-19,10306.17,10949.96,9762.0,10142.69,2394985938.2837667,2432098,117404.865076,1210303802.1581955,232472.053331,19,8,2019,0,0,25,8,2019,23,59
2019-08-26,10142.69,10604.0,9320.0,9724.98,211243.550288,1567382399999,2087949081.1662169,2073166,107817.760274,1066448383.8674998,0,2019-09-01 23:59:59,2019-08-26,10142.69,10604.0,9320.0,9724.98,2087949081.1662169,2073166,107817.760274,1066448383.8674998,211243.550288,26,8,2019,0,0,1,9,2019,23,59
2019-09-02,9723.59,10905.87,9712.5,10381.18,281075.664908,1567987199999,2937882776.0814943,2428631,143868.840953,1503526294.020558,0,2019-09-08 23:59:59,2019-09-02,9723.59,10905.87,9712.5,10381.18,2937882776.0814943,2428631,143868.840953,1503526294.020558,281075.664908,2,9,2019,0,0,8,9,2019,23,59
2019-09-09,10381.24,10480.0,9880.0,10302.01,207165.654458,1568591999999,2120624279.681872,1997832,105778.040214,1083587407.1258671,0,2019-09-15 23:59:59,2019-09-09,10381.24,10480.0,9880.0,10302.01,2120624279.681872,1997832,105778.040214,1083587407.1258671,207165.654458,9,9,2019,0,0,15,9,2019,23,59
2019-09-16,10303.34,10355.0,9653.0,10028.87,188644.199623,1569196799999,1906343743.6461413,2057228,91497.978088,925209651.663916,0,2019-09-22 23:59:59,2019-09-16,10303.34,10355.0,9653.0,10028.87,1906343743.6461413,2057228,91497.978088,925209651.663916,188644.199623,16,9,2019,0,0,22,9,2019,23,59
2019-09-23,10028.05,10049.99,7750.0,8043.82,364560.064744,1569801599999,3105752375.2290926,3159529,178726.653046,1519444753.8940117,0,2019-09-29 23:59:59,2019-09-23,10028.05,10049.99,7750.0,8043.82,3105752375.2290926,3159529,178726.653046,1519444753.8940117,364560.064744,23,9,2019,0,0,29,9,2019,23,59
2019-09-30,8043.04,8500.0,7710.0,7854.25,239136.795399,1570406399999,1946805026.6909652,2208581,120840.125358,984524929.6567504,0,2019-10-06 23:59:59,2019-09-30,8043.04,8500.0,7710.0,7854.25,1946805026.6909652,2208581,120840.125358,984524929.6567504,239136.795399,30,9,2019,0,0,6,10,2019,23,59
2019-10-07,7855.3,8779.51,7762.0,8275.01,281416.738734,1571011199999,2342638084.5951705,2895529,145080.333838,1207934231.7400978,0,2019-10-13 23:59:59,2019-10-07,7855.3,8779.51,7762.0,8275.01,2342638084.5951705,2895529,145080.333838,1207934231.7400978,281416.738734,7,10,2019,0,0,13,10,2019,23,59
2019-10-14,8275.24,8403.0,7816.01,8223.35,219241.792311,1571615999999,1772929260.866217,2668262,112838.714175,912749801.8500224,0,2019-10-20 23:59:59,2019-10-14,8275.24,8403.0,7816.01,8223.35,1772929260.866217,2668262,112838.714175,912749801.8500224,219241.792311,14,10,2019,0,0,20,10,2019,23,59
2019-10-21,8223.35,10370.0,7300.0,9529.93,508882.693756,1572220799999,4412131949.683101,4526652,257030.011678,2229638017.114717,0,2019-10-27 23:59:59,2019-10-21,8223.35,10370.0,7300.0,9529.93,4412131949.683101,4526652,257030.011678,2229638017.114717,508882.693756,21,10,2019,0,0,27,10,2019,23,59
2019-10-28,9528.23,9902.1,8913.0,9194.71,354362.744327,1572825599999,3288114749.7520494,3384382,178982.095422,1661266556.5461683,0,2019-11-03 23:59:59,2019-10-28,9528.23,9902.1,8913.0,9194.71,3288114749.7520494,3384382,178982.095422,1661266556.5461683,354362.744327,28,10,2019,0,0,3,11,2019,23,59
2019-11-04,9196.46,9513.68,8696.0,9039.47,294282.771612,1573430399999,2687414282.8702655,3021622,148860.351809,1360089028.678114,0,2019-11-10 23:59:59,2019-11-04,9196.46,9513.68,8696.0,9039.47,2687414282.8702655,3021622,148860.351809,1360089028.678114,294282.771612,4,11,2019,0,0,10,11,2019,23,59
2019-11-11,9040.16,9072.32,8350.68,8502.4,239532.02348,1574035199999,2074354316.3498197,2356345,119014.223517,1030757407.5748812,0,2019-11-17 23:59:59,2019-11-11,9040.16,9072.32,8350.68,8502.4,2074354316.3498197,2356345,119014.223517,1030757407.5748812,239532.02348,11,11,2019,0,0,17,11,2019,23,59
2019-11-18,8502.87,8503.52,6790.0,6903.28,422402.004703,1574639999999,3194974913.596575,3120213,206133.470661,1559362692.1678517,0,2019-11-24 23:59:59,2019-11-18,8502.87,8503.52,6790.0,6903.28,3194974913.596575,3120213,206133.470661,1559362692.1678517,422402.004703,18,11,2019,0,0,24,11,2019,23,59
2019-11-25,6900.23,7850.0,6515.0,7390.89,503259.064291,1575244799999,3668731159.5846167,3264670,256209.980709,1869473766.4721527,0,2019-12-01 23:59:59,2019-11-25,6900.23,7850.0,6515.0,7390.89,3668731159.5846167,3264670,256209.980709,1869473766.4721527,503259.064291,25,11,2019,0,0,1,12,2019,23,59
2019-12-02,7391.5,7750.0,7067.0,7510.11,331484.783716,1575849599999,2440899200.862577,2427841,170724.271214,1257580371.069795,0,2019-12-08 23:59:59,2019-12-02,7391.5,7750.0,7067.0,7510.11,2440899200.862577,2427841,170724.271214,1257580371.069795,331484.783716,2,12,2019,0,0,8,12,2019,23,59
2019-12-09,7510.11,7650.0,7008.35,7118.59,252294.980408,1576454399999,1829594877.050517,2190573,127270.300813,923173806.1768168,0,2019-12-15 23:59:59,2019-12-09,7510.11,7650.0,7008.35,7118.59,1829594877.050517,2190573,127270.300813,923173806.1768168,252294.980408,9,12,2019,0,0,15,12,2019,23,59
2019-12-16,7119.6,7518.54,6435.0,7501.44,339611.461697,1577059199999,2377549933.380773,2860673,172709.571844,1210313054.0680437,0,2019-12-22 23:59:59,2019-12-16,7119.6,7518.54,6435.0,7501.44,2377549933.380773,2860673,172709.571844,1210313054.0680437,339611.461697,16,12,2019,0,0,22,12,2019,23,59
2019-12-23,7500.71,7695.38,7076.42,7388.24,267312.086935,1577663999999,1960970043.8226128,2396048,135094.550472,991069301.2572511,0,2019-12-29 23:59:59,2019-12-23,7500.71,7695.38,7076.42,7388.24,1960970043.8226128,2396048,135094.550472,991069301.2572511,267312.086935,23,12,2019,0,0,29,12,2019,23,59
2019-12-30,7388.43,7495.0,6871.04,7358.75,241051.798444,1578268799999,1751045575.9710777,2156119,121873.001971,885720015.2966344,0,2020-01-05 23:59:59,2019-12-30,7388.43,7495.0,6871.04,7358.75,1751045575.9710777,2156119,121873.001971,885720015.2966344,241051.798444,30,12,2019,0,0,5,1,2020,23,59
2020-01-06,7357.64,8455.0,7346.76,8184.98,498017.846898,1578873599999,3978362245.8603854,3870321,251759.169431,2010996559.1729348,0,2020-01-12 23:59:59,2020-01-06,7357.64,8455.0,7346.76,8184.98,3978362245.8603854,3870321,251759.169431,2010996559.1729348,498017.846898,6,1,2020,0,0,12,1,2020,23,59
2020-01-13,8184.97,9198.98,8055.89,8701.7,468235.627496,1579478399999,4075229206.683569,4261834,235414.222952,2049350005.8211555,0,2020-01-19 23:59:59,2020-01-13,8184.97,9198.98,8055.89,8701.7,4075229206.683569,4261834,235414.222952,2049350005.8211555,468235.627496,13,1,2020,0,0,19,1,2020,23,59
2020-01-20,8701.72,8818.0,8238.0,8615.0,250977.001765,1580083199999,2139257584.5757425,2555857,126118.759014,1075142271.9489098,0,2020-01-26 23:59:59,2020-01-20,8701.72,8818.0,8238.0,8615.0,2139257584.5757425,2555857,126118.759014,1075142271.9489098,250977.001765,20,1,2020,0,0,26,1,2020,23,59
2020-01-27,8614.39,9578.0,8535.0,9331.51,362870.208388,1580687999999,3344610390.0331926,3363066,184662.89981,1701807651.7805812,0,2020-02-02 23:59:59,2020-01-27,8614.39,9578.0,8535.0,9331.51,3344610390.0331926,3363066,184662.89981,1701807651.7805812,362870.208388,27,1,2020,0,0,2,2,2020,23,59
2020-02-03,9331.59,10166.0,9093.01,10151.75,364995.864834,1581292799999,3508270140.595099,3998661,186210.537202,1790763589.1079078,0,2020-02-09 23:59:59,2020-02-03,9331.59,10166.0,9093.01,10151.75,3508270140.595099,3998661,186210.537202,1790763589.1079078,364995.864834,3,2,2020,0,0,9,2,2020,23,59
2020-02-10,10151.72,10500.0,9638.12,9917.27,427067.585189,1581897599999,4316211115.182317,5261096,210003.002568,2123331362.9499507,0,2020-02-16 23:59:59,2020-02-10,10151.72,10500.0,9638.12,9917.27,4316211115.182317,5261096,210003.002568,2123331362.9499507,427067.585189,10,2,2020,0,0,16,2,2020,23,59
2020-02-17,9910.7,10250.0,9350.0,9936.4,360700.467719,1582502399999,3518226163.3166637,3990113,180774.725596,1764164267.1888704,0,2020-02-23 23:59:59,2020-02-17,9910.7,10250.0,9350.0,9936.4,3518226163.3166637,3990113,180774.725596,1764164267.1888704,360700.467719,17,2,2020,0,0,23,2,2020,23,59
2020-02-24,9936.4,9990.0,8411.0,8531.88,426585.458707,1583107199999,3834682199.6015034,4278048,206135.583663,1852185664.7276723,0,2020-03-01 23:59:59,2020-02-24,9936.4,9990.0,8411.0,8531.88,3834682199.6015034,4278048,206135.583663,1852185664.7276723,426585.458707,24,2,2020,0,0,1,3,2020,23,59
2020-03-02,8530.3,9188.0,8000.0,8033.31,379197.13168,1583711999999,3340552932.0353546,3871023,187350.607918,1652268013.4723947,0,2020-03-08 23:59:59,2020-03-02,8530.3,9188.0,8000.0,8033.31,3340552932.0353546,3871023,187350.607918,1652268013.4723947,379197.13168,2,3,2020,0,0,8,3,2020,23,59
2020-03-09,8034.76,8179.31,3782.13,5361.3,1224228.28324,1584316799999,7415770282.108659,8590644,595647.065838,3616852099.1878047,0,2020-03-15 23:59:59,2020-03-09,8034.76,8179.31,3782.13,5361.3,7415770282.108659,8590644,595647.065838,3616852099.1878047,1224228.28324,9,3,2020,0,0,15,3,2020,23,59
2020-03-16,5360.33,6900.0,4442.12,5816.19,1180843.345815,1584921599999,6710917850.661021,8567146,572953.99079,3258534733.899862,0,2020-03-22 23:59:59,2020-03-16,5360.33,6900.0,4442.12,5816.19,6710917850.661021,8567146,572953.99079,3258534733.899862,1180843.345815,16,3,2020,0,0,22,3,2020,23,59
2020-03-23,5816.05,6957.96,5688.0,5881.42,770380.80536,1585526399999,4963224056.186817,5558649,374037.171488,2410430651.1533923,0,2020-03-29 23:59:59,2020-03-23,5816.05,6957.96,5688.0,5881.42,4963224056.186817,5558649,374037.171488,2410430651.1533923,770380.80536,23,3,2020,0,0,29,3,2020,23,59
2020-03-30,5880.5,7198.0,5857.76,6772.78,664784.299583,1586131199999,4388764837.975917,5187309,328850.322927,2171911522.543237,0,2020-04-05 23:59:59,2020-03-30,5880.5,7198.0,5857.76,6772.78,4388764837.975917,5187309,328850.322927,2171911522.543237,664784.299583,30,3,2020,0,0,5,4,2020,23,59
2020-04-06,6772.78,7459.69,6739.98,6903.79,582804.771087,1586735999999,4149639337.0034943,5399736,280689.969951,1999584846.2821689,0,2020-04-12 23:59:59,2020-04-06,6772.78,7459.69,6739.98,6903.79,4149639337.0034943,5399736,280689.969951,1999584846.2821689,582804.771087,6,4,2020,0,0,12,4,2020,23,59
2020-04-13,6903.79,7293.08,6468.27,7120.74,501345.258903,1587340799999,3470075398.3284087,4481179,241259.557489,1670997362.62018,0,2020-04-19 23:59:59,2020-04-13,6903.79,7293.08,6468.27,7120.74,3470075398.3284087,4481179,241259.557489,1670997362.62018,501345.258903,13,4,2020,0,0,19,4,2020,23,59
2020-04-20,7121.4,7738.0,6751.0,7693.1,469098.312947,1587945599999,3396617806.4314218,4408245,224125.283108,1625169356.8918352,0,2020-04-26 23:59:59,2020-04-20,7121.4,7738.0,6751.0,7693.1,3396617806.4314218,4408245,224125.283108,1625169356.8918352,469098.312947,20,4,2020,0,0,26,4,2020,23,59
2020-04-27,7693.1,9460.0,7606.0,8894.16,742165.162104,1588550399999,6374997759.196763,6613200,363331.16828,3122774832.2889953,0,2020-05-03 23:59:59,2020-04-27,7693.1,9460.0,7606.0,8894.16,6374997759.196763,6613200,363331.16828,3122774832.2889953,742165.162104,27,4,2020,0,0,3,5,2020,23,59
2020-05-04,8894.15,10067.0,8117.0,8722.77,780478.849466,1589155199999,7191007480.438996,7296812,369687.780218,3408051320.6443615,0,2020-05-10 23:59:59,2020-05-04,8894.15,10067.0,8117.0,8722.77,7191007480.438996,7296812,369687.780218,3408051320.6443615,780478.849466,4,5,2020,0,0,10,5,2020,23,59
2020-05-11,8722.77,9939.0,8200.0,9680.04,721487.837087,1589759999999,6639127977.318728,6691363,348124.304743,3206329814.309669,0,2020-05-17 23:59:59,2020-05-11,8722.77,9939.0,8200.0,9680.04,6639127977.318728,6691363,348124.304743,3206329814.309669,721487.837087,11,5,2020,0,0,17,5,2020,23,59
2020-05-18,9681.11,9950.0,8700.0,8720.34,517248.177536,1590364799999,4856615582.538332,5231275,243871.783782,2291792677.447179,0,2020-05-24 23:59:59,2020-05-18,9681.11,9950.0,8700.0,8720.34,4856615582.538332,5231275,243871.783782,2291792677.447179,517248.177536,18,5,2020,0,0,24,5,2020,23,59
2020-05-25,8718.14,9740.0,8642.72,9448.27,425528.246167,1590969599999,3923220452.296562,4709904,209371.472668,1931386248.8454983,0,2020-05-31 23:59:59,2020-05-25,8718.14,9740.0,8642.72,9448.27,3923220452.296562,4709904,209371.472668,1931386248.8454983,425528.246167,25,5,2020,0,0,31,5,2020,23,59
2020-06-01,9448.27,10380.0,9266.0,9746.99,427822.495347,1591574399999,4156656856.710649,4699565,208908.26182,2031849904.288774,0,2020-06-07 23:59:59,2020-06-01,9448.27,10380.0,9266.0,9746.99,4156656856.710649,4699565,208908.26182,2031849904.288774,427822.495347,1,6,2020,0,0,7,6,2020,23,59
2020-06-08,9746.99,9992.72,9113.0,9342.1,336172.771517,1592179199999,3222940574.5708337,3925947,158086.69559,1516390238.253126,0,2020-06-14 23:59:59,2020-06-08,9746.99,9992.72,9113.0,9342.1,3222940574.5708337,3925947,158086.69559,1516390238.253126,336172.771517,8,6,2020,0,0,14,6,2020,23,59
2020-06-15,9342.1,9589.0,8910.45,9294.69,323565.711842,1592783999999,3025511745.348797,3601511,157067.67168,1469318218.5940075,0,2020-06-21 23:59:59,2020-06-15,9342.1,9589.0,8910.45,9294.69,3025511745.348797,3601511,157067.67168,1469318218.5940075,323565.711842,15,6,2020,0,0,21,6,2020,23,59
2020-06-22,9294.69,9780.0,8833.0,9116.35,343601.083154,1593388799999,3199982407.7206287,3556356,162648.331078,1515724945.3964057,0,2020-06-28 23:59:59,2020-06-22,9294.69,9780.0,8833.0,9116.35,3199982407.7206287,3556356,162648.331078,1515724945.3964057,343601.083154,22,6,2020,0,0,28,6,2020,23,59
2020-06-29,9116.16,9292.0,8893.03,9069.41,247256.195125,1593993599999,2255910006.086825,2670420,120007.885844,1095085364.7219348,0,2020-07-05 23:59:59,2020-06-29,9116.16,9292.0,8893.03,9069.41,2255910006.086825,2670420,120007.885844,1095085364.7219348,247256.195125,29,6,2020,0,0,5,7,2020,23,59
2020-07-06,9069.41,9470.0,9055.92,9302.75,284964.999673,1594598399999,2642350802.5796742,3618928,139286.661532,1291693618.9702256,0,2020-07-12 23:59:59,2020-07-06,9069.41,9470.0,9055.92,9302.75,2642350802.5796742,3618928,139286.661532,1291693618.9702256,284964.999673,6,7,2020,0,0,12,7,2020,23,59
2020-07-13,9303.31,9343.82,9047.25,9208.99,247602.692095,1595203199999,2275998962.741705,3834095,117517.406171,1080194174.8219032,0,2020-07-19 23:59:59,2020-07-13,9303.31,9343.82,9047.25,9208.99,2275998962.741705,3834095,117517.406171,1080194174.8219032,247602.692095,13,7,2020,0,0,19,7,2020,23,59
2020-07-20,9208.99,10111.0,9131.0,9931.54,346433.535115,1595807999999,3295996462.1417675,5037013,167612.904868,1596041010.699757,0,2020-07-26 23:59:59,2020-07-20,9208.99,10111.0,9131.0,9931.54,3295996462.1417675,5037013,167612.904868,1596041010.699757,346433.535115,20,7,2020,0,0,26,7,2020,23,59
2020-07-27,9931.54,12123.46,9917.21,11071.35,637793.811724,1596412799999,7048671346.493502,8989722,308283.879719,3405894056.7549586,0,2020-08-02 23:59:59,2020-07-27,9931.54,12123.46,9917.21,11071.35,7048671346.493502,8989722,308283.879719,3405894056.7549586,637793.811724,27,7,2020,0,0,2,8,2020,23,59
2020-08-03,11071.36,11909.94,10936.0,11681.68,403167.45146,1597017599999,4646926089.619991,6240181,190641.833287,2197221620.1337314,0,2020-08-09 23:59:59,2020-08-03,11071.36,11909.94,10936.0,11681.68,4646926089.619991,6240181,190641.833287,2197221620.1337314,403167.45146,3,8,2020,0,0,9,8,2020,23,59
2020-08-10,11681.69,12067.35,11125.0,11911.0,468167.72232,1597622399999,5471151052.2318735,7853234,224176.827366,2620954475.1044083,0,2020-08-16 23:59:59,2020-08-10,11681.69,12067.35,11125.0,11911.0,5471151052.2318735,7853234,224176.827366,2620954475.1044083,468167.72232,10,8,2020,0,0,16,8,2020,23,59
2020-08-17,11910.99,12468.0,11376.81,11648.13,426710.483502,1598227199999,5061638056.366496,7082053,205750.910997,2440973815.7736926,0,2020-08-23 23:59:59,2020-08-17,11910.99,12468.0,11376.81,11648.13,5061638056.366496,7082053,205750.910997,2440973815.7736926,426710.483502,17,8,2020,0,0,23,8,2020,23,59
2020-08-24,11648.12,11824.9,11117.64,11711.16,355153.169372,1598831999999,4078471242.6749406,5563536,172004.217622,1975725317.1695063,0,2020-08-30 23:59:59,2020-08-24,11648.12,11824.9,11117.64,11711.16,4078471242.6749406,5563536,172004.217622,1975725317.1695063,355153.169372,24,8,2020,0,0,30,8,2020,23,59
2020-08-31,11711.17,12050.85,9825.0,10256.2,581777.756525,1599436799999,6357675711.972732,9093522,272514.508229,2978112998.7570977,0,2020-09-06 23:59:59,2020-08-31,11711.17,12050.85,9825.0,10256.2,6357675711.972732,9093522,272514.508229,2978112998.7570977,581777.756525,31,8,2020,0,0,6,9,2020,23,59
2020-09-07,10255.89,10580.11,9850.0,10332.83,366759.994048,1600041599999,3756191422.926633,5490957,176070.937008,1803672847.9852383,0,2020-09-13 23:59:59,2020-09-07,10255.89,10580.11,9850.0,10332.83,3756191422.926633,5490957,176070.937008,1803672847.9852383,366759.994048,7,9,2020,0,0,13,9,2020,23,59
