timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,1d_close_time,1d_open_time,1d_open,1d_high,1d_low,1d_close,1d_quote_asset_volume,1d_number_of_trades,1d_taker_buy_base_asset_volume,1d_taker_buy_quote_asset_volume,1d_volume,1d_open_time_day,1d_open_time_month,1d_open_time_year,1d_open_time_hour,1d_open_time_minute,1d_close_time_day,1d_close_time_month,1d_close_time_year,1d_close_time_hour,1d_close_time_minute
2017-08-27,4332.51,4400.0,4285.54,4310.01,350.692585,1503878399999,1521580.06202557,3670,101.651358,442442.17937215,0,2017-08-27 23:59:59,2017-08-27,4332.51,4400.0,4285.54,4310.01,1521580.06202557,3670,101.651358,442442.17937215,350.692585,27,8,2017,0,0,27,8,2017,23,59
2017-08-28,4310.01,4399.82,4124.54,4386.69,603.841616,1503964799999,2591660.52579953,4349,142.787782,612364.20611134,0,2017-08-28 23:59:59,2017-08-28,4310.01,4399.82,4124.54,4386.69,2591660.52579953,4349,142.787782,612364.20611134,603.841616,28,8,2017,0,0,28,8,2017,23,59
2017-08-29,4353.65,4625.85,4313.55,4587.48,603.545028,1504051199999,2682483.73582991,4159,143.442567,641982.02068658,0,2017-08-29 23:59:59,2017-08-29,4353.65,4625.85,4313.55,4587.48,2682483.73582991,4159,143.442567,641982.02068658,603.545028,29,8,2017,0,0,29,8,2017,23,59
2017-08-30,4564.52,4647.51,4416.01,4555.14,808.468771,1504137599999,3683714.68666123,5551,196.062252,894620.23750883,0,2017-08-30 23:59:59,2017-08-30,4564.52,4647.51,4416.01,4555.14,3683714.68666123,5551,196.062252,894620.23750883,808.468771,30,8,2017,0,0,30,8,2017,23,59
2017-08-31,4555.14,4745.42,4555.14,4724.89,556.956802,1504223999999,2579878.72401184,4161,131.947325,614342.53390234,0,2017-08-31 23:59:59,2017-08-31,4555.14,4745.42,4555.14,4724.89,2579878.72401184,4161,131.947325,614342.53390234,556.956802,31,8,2017,0,0,31,8,2017,23,59
2017-09-01,4689.89,4885.55,4654.88,4834.91,560.666366,1504310399999,2665165.55924616,4000,118.660103,566254.43089734,0,2017-09-01 23:59:59,2017-09-01,4689.89,4885.55,4654.88,4834.91,2665165.55924616,4000,118.660103,566254.43089734,560.666366,1,9,2017,0,0,1,9,2017,23,59
2017-09-02,4796.16,4939.19,4286.87,4472.14,929.148595,1504396799999,4257723.944817,7475,379.199863,1738334.08541735,0,2017-09-02 23:59:59,2017-09-02,4796.16,4939.19,4286.87,4472.14,4257723.944817,7475,379.199863,1738334.08541735,929.148595,2,9,2017,0,0,2,9,2017,23,59
2017-09-03,4508.5,4714.76,4298.33,4509.08,691.216198,1504483199999,3121052.75230181,6022,258.934536,1169644.69159694,0,2017-09-03 23:59:59,2017-09-03,4508.5,4714.76,4298.33,4509.08,3121052.75230181,6022,258.934536,1169644.69159694,691.216198,3,9,2017,0,0,3,9,2017,23,59
2017-09-04,4505.0,4527.49,3972.51,4100.11,1394.644614,1504569599999,5909947.49008974,9317,578.600851,2460362.61291664,0,2017-09-04 23:59:59,2017-09-04,4505.0,4527.49,3972.51,4100.11,5909947.49008974,9317,578.600851,2460362.61291664,1394.644614,4,9,2017,0,0,4,9,2017,23,59
2017-09-05,4106.97,4484.99,3603.0,4366.47,1228.938157,1504655999999,5083453.18675071,10084,533.476065,2214297.83961246,0,2017-09-05 23:59:59,2017-09-05,4106.97,4484.99,3603.0,4366.47,5083453.18675071,10084,533.476065,2214297.83961246,1228.938157,5,9,2017,0,0,5,9,2017,23,59
2017-09-06,4366.49,4662.87,4335.26,4619.77,807.363726,1504742399999,3626346.05544323,7956,422.923063,1903231.7409154,0,2017-09-06 23:59:59,2017-09-06,4366.49,4662.87,4335.26,4619.77,3626346.05544323,7956,422.923063,1903231.7409154,807.363726,6,9,2017,0,0,6,9,2017,23,59
2017-09-07,4619.77,4788.59,4438.19,4691.61,500.429975,1504828799999,2305795.13638315,3070,240.683949,1111299.24357466,0,2017-09-07 23:59:59,2017-09-07,4619.77,4788.59,4438.19,4691.61,2305795.13638315,3070,240.683949,1111299.24357466,500.429975,7,9,2017,0,0,7,9,2017,23,59
2017-09-08,4691.66,4735.39,4028.93,4282.8,1132.255046,1504915199999,4866527.22639337,4733,465.962119,2004277.28941755,0,2017-09-08 23:59:59,2017-09-08,4691.66,4735.39,4028.93,4282.8,4866527.22639337,4733,465.962119,2004277.28941755,1132.255046,8,9,2017,0,0,8,9,2017,23,59
2017-09-09,4282.8,4426.62,4150.06,4258.81,658.782952,1505001599999,2815383.46568698,3777,287.989805,1233627.00774409,0,2017-09-09 23:59:59,2017-09-09,4282.8,4426.62,4150.06,4258.81,2815383.46568698,3777,287.989805,1233627.00774409,658.782952,9,9,2017,0,0,9,9,2017,23,59
2017-09-10,4258.81,4283.0,3801.0,4130.37,660.373275,1505087999999,2700371.80819211,3435,291.786887,1193884.03650449,0,2017-09-10 23:59:59,2017-09-10,4258.81,4283.0,3801.0,4130.37,2700371.80819211,3435,291.786887,1193884.03650449,660.373275,10,9,2017,0,0,10,9,2017,23,59
2017-09-11,4153.62,4334.43,4098.91,4208.47,699.989065,1505174399999,2956842.76250147,4228,322.19833,1361869.71324406,0,2017-09-11 23:59:59,2017-09-11,4153.62,4334.43,4098.91,4208.47,2956842.76250147,4228,322.19833,1361869.71324406,699.989065,11,9,2017,0,0,11,9,2017,23,59
2017-09-12,4208.6,4394.59,4040.8,4163.72,879.630319,1505260799999,3725190.62328952,6501,451.78067,1911015.26637066,0,2017-09-12 23:59:59,2017-09-12,4208.6,4394.59,4040.8,4163.72,3725190.62328952,6501,451.78067,1911015.26637066,879.630319,12,9,2017,0,0,12,9,2017,23,59
2017-09-13,4159.72,4165.38,3760.0,3944.69,913.462545,1505347199999,3570365.92571669,5019,363.053413,1425986.44091325,0,2017-09-13 23:59:59,2017-09-13,4159.72,4165.38,3760.0,3944.69,3570365.92571669,5019,363.053413,1425986.44091325,913.462545,13,9,2017,0,0,13,9,2017,23,59
2017-09-14,3944.0,3993.0,3165.13,3189.02,1665.021543,1505433599999,5914261.40460825,9066,761.153976,2711572.43635069,0,2017-09-14 23:59:59,2017-09-14,3944.0,3993.0,3165.13,3189.02,5914261.40460825,9066,761.153976,2711572.43635069,1665.021543,14,9,2017,0,0,14,9,2017,23,59
2017-09-15,3188.01,3856.0,2817.0,3700.0,1968.866492,1505519999999,6588767.18669446,10445,966.122245,3236325.66838306,0,2017-09-15 23:59:59,2017-09-15,3188.01,3856.0,2817.0,3700.0,6588767.18669446,10445,966.122245,3236325.66838306,1968.866492,15,9,2017,0,0,15,9,2017,23,59
2017-09-16,3674.01,3950.0,3470.66,3714.95,1297.563953,1505606399999,4804878.24721283,8809,624.887842,2314536.03271908,0,2017-09-16 23:59:59,2017-09-16,3674.01,3950.0,3470.66,3714.95,4804878.24721283,8809,624.887842,2314536.03271908,1297.563953,16,9,2017,0,0,16,9,2017,23,59
2017-09-17,3685.23,3748.21,3499.02,3699.99,682.17121,1505692799999,2466490.27859466,6355,273.931976,994843.63045949,0,2017-09-17 23:59:59,2017-09-17,3685.23,3748.21,3499.02,3699.99,2466490.27859466,6355,273.931976,994843.63045949,682.17121,17,9,2017,0,0,17,9,2017,23,59
2017-09-18,3690.0,4123.2,3690.0,4035.01,1030.006455,1505779199999,4069033.05715863,8220,417.638722,1651863.37125876,0,2017-09-18 23:59:59,2017-09-18,3690.0,4123.2,3690.0,4035.01,4069033.05715863,8220,417.638722,1651863.37125876,1030.006455,18,9,2017,0,0,18,9,2017,23,59
2017-09-19,4060.0,4089.97,3830.91,3910.04,902.332129,1505865599999,3558315.19743872,7342,257.320352,1016803.88177532,0,2017-09-19 23:59:59,2017-09-19,4060.0,4089.97,3830.91,3910.04,3558315.19743872,7342,257.320352,1016803.88177532,902.332129,19,9,2017,0,0,19,9,2017,23,59
2017-09-20,3910.04,4046.08,3820.0,3900.0,720.935076,1505951999999,2839584.45308804,7231,395.275138,1562210.14983916,0,2017-09-20 23:59:59,2017-09-20,3910.04,4046.08,3820.0,3900.0,2839584.45308804,7231,395.275138,1562210.14983916,720.935076,20,9,2017,0,0,20,9,2017,23,59
2017-09-21,3889.99,3910.0,3567.0,3609.99,1001.654084,1506038399999,3757043.07821264,8714,517.258926,1946238.63873747,0,2017-09-21 23:59:59,2017-09-21,3889.99,3910.0,3567.0,3609.99,3757043.07821264,8714,517.258926,1946238.63873747,1001.654084,21,9,2017,0,0,21,9,2017,23,59
2017-09-22,3592.84,3750.0,3505.55,3595.87,838.966425,1506124799999,3031771.43292849,8152,511.059869,1848104.61254174,0,2017-09-22 23:59:59,2017-09-22,3592.84,3750.0,3505.55,3595.87,3031771.43292849,8152,511.059869,1848104.61254174,838.966425,22,9,2017,0,0,22,9,2017,23,59
2017-09-23,3595.88,3817.19,3542.91,3780.0,752.792791,1506211199999,2799706.99951511,8402,431.94671,1608679.14327472,0,2017-09-23 23:59:59,2017-09-23,3595.88,3817.19,3542.91,3780.0,2799706.99951511,8402,431.94671,1608679.14327472,752.792791,23,9,2017,0,0,23,9,2017,23,59
2017-09-24,3779.54,3789.99,3622.76,3660.02,661.63639,1506297599999,2445788.43620041,8724,290.93917,1077964.32638088,0,2017-09-24 23:59:59,2017-09-24,3779.54,3789.99,3622.76,3660.02,2445788.43620041,8724,290.93917,1077964.32638088,661.63639,24,9,2017,0,0,24,9,2017,23,59
2017-09-25,3660.02,3979.87,3653.69,3920.75,727.994713,1506383999999,2784170.85318322,9740,298.839159,1144089.17964881,0,2017-09-25 23:59:59,2017-09-25,3660.02,3979.87,3653.69,3920.75,2784170.85318322,9740,298.839159,1144089.17964881,727.994713,25,9,2017,0,0,25,9,2017,23,59
2017-09-26,3928.0,3976.99,3850.05,3882.35,526.727987,1506470399999,2061195.57868009,7971,225.570283,883925.0185633,0,2017-09-26 23:59:59,2017-09-26,3928.0,3976.99,3850.05,3882.35,2061195.57868009,7971,225.570283,883925.0185633,526.727987,26,9,2017,0,0,26,9,2017,23,59
2017-09-27,3882.36,4249.94,3872.81,4193.0,628.170966,1506556799999,2554629.81447101,8373,348.083641,1418522.03112125,0,2017-09-27 23:59:59,2017-09-27,3882.36,4249.94,3872.81,4193.0,2554629.81447101,8373,348.083641,1418522.03112125,628.170966,27,9,2017,0,0,27,9,2017,23,59
2017-09-28,4192.11,4300.0,4101.0,4174.5,849.785325,1506643199999,3553178.87037354,11426,364.517452,1525467.35780567,0,2017-09-28 23:59:59,2017-09-28,4192.11,4300.0,4101.0,4174.5,3553178.87037354,11426,364.517452,1525467.35780567,849.785325,28,9,2017,0,0,28,9,2017,23,59
2017-09-29,4178.98,4263.86,3952.01,4174.69,1602.309565,1506729599999,6571746.35900076,14834,660.408235,2706153.81551434,0,2017-09-29 23:59:59,2017-09-29,4178.98,4263.86,3952.01,4174.69,6571746.35900076,14834,660.408235,2706153.81551434,1602.309565,29,9,2017,0,0,29,9,2017,23,59
2017-09-30,4175.0,4380.0,4138.1,4378.51,720.353183,1506815999999,3088354.40084536,9324,292.966693,1258540.22252994,0,2017-09-30 23:59:59,2017-09-30,4175.0,4380.0,4138.1,4378.51,3088354.40084536,9324,292.966693,1258540.22252994,720.353183,30,9,2017,0,0,30,9,2017,23,59
2017-10-01,4378.49,4406.52,4240.04,4378.48,726.963685,1506902399999,3137143.89184457,9816,291.975904,1263465.86667018,0,2017-10-01 23:59:59,2017-10-01,4378.49,4406.52,4240.04,4378.48,3137143.89184457,9816,291.975904,1263465.86667018,726.963685,1,10,2017,0,0,1,10,2017,23,59
2017-10-02,4400.0,4561.63,4360.0,4380.0,655.756974,1506988799999,2905282.77570845,8185,289.541406,1286786.89051625,0,2017-10-02 23:59:59,2017-10-02,4400.0,4561.63,4360.0,4380.0,2905282.77570845,8185,289.541406,1286786.89051625,655.756974,2,10,2017,0,0,2,10,2017,23,59
2017-10-03,4380.0,4467.33,4180.8,4310.0,1082.323563,1507075199999,4627422.74283879,12379,492.735181,2107462.11039911,0,2017-10-03 23:59:59,2017-10-03,4380.0,4467.33,4180.8,4310.0,4627422.74283879,12379,492.735181,2107462.11039911,1082.323563,3,10,2017,0,0,3,10,2017,23,59
2017-10-04,4314.9,4373.0,4142.0,4208.59,868.465101,1507161599999,3676415.10054891,11006,292.928777,1237552.36930596,0,2017-10-04 23:59:59,2017-10-04,4314.9,4373.0,4142.0,4208.59,3676415.10054891,11006,292.928777,1237552.36930596,868.465101,4,10,2017,0,0,4,10,2017,23,59
2017-10-05,4208.59,4355.0,4110.0,4292.43,779.138638,1507247999999,3295532.82397779,9158,351.042019,1483036.83360606,0,2017-10-05 23:59:59,2017-10-05,4208.59,4355.0,4110.0,4292.43,3295532.82397779,9158,351.042019,1483036.83360606,779.138638,5,10,2017,0,0,5,10,2017,23,59
2017-10-06,4318.99,4417.0,4292.0,4369.0,506.529176,1507334399999,2212035.12414239,6546,226.148177,988106.60264063,0,2017-10-06 23:59:59,2017-10-06,4318.99,4417.0,4292.0,4369.0,2212035.12414239,6546,226.148177,988106.60264063,506.529176,6,10,2017,0,0,6,10,2017,23,59
2017-10-07,4369.0,4479.5,4312.56,4423.0,297.5975,1507420799999,1302533.21459281,4804,145.313076,637146.85809303,0,2017-10-07 23:59:59,2017-10-07,4369.0,4479.5,4312.56,4423.0,1302533.21459281,4804,145.313076,637146.85809303,297.5975,7,10,2017,0,0,7,10,2017,23,59
2017-10-08,4425.0,4658.0,4425.0,4640.0,518.462004,1507507199999,2347356.46944654,7580,280.094854,1268660.82999198,0,2017-10-08 23:59:59,2017-10-08,4425.0,4658.0,4425.0,4640.0,2347356.46944654,7580,280.094854,1268660.82999198,518.462004,8,10,2017,0,0,8,10,2017,23,59
2017-10-09,4640.0,4889.98,4550.0,4786.95,646.463145,1507593599999,3040508.90436387,10372,350.756559,1654274.63749423,0,2017-10-09 23:59:59,2017-10-09,4640.0,4889.98,4550.0,4786.95,3040508.90436387,10372,350.756559,1654274.63749423,646.463145,9,10,2017,0,0,9,10,2017,23,59
2017-10-10,4786.95,4960.0,4680.59,4783.06,1043.221773,1507679999999,5044283.86347582,11967,678.832674,3289613.76073974,0,2017-10-10 23:59:59,2017-10-10,4786.95,4960.0,4680.59,4783.06,5044283.86347582,11967,678.832674,3289613.76073974,1043.221773,10,10,2017,0,0,10,10,2017,23,59
2017-10-11,4783.06,4881.61,4710.0,4821.43,753.429396,1507766399999,3609240.90903919,5895,540.087975,2586977.71897445,0,2017-10-11 23:59:59,2017-10-11,4783.06,4881.61,4710.0,4821.43,3609240.90903919,5895,540.087975,2586977.71897445,753.429396,11,10,2017,0,0,11,10,2017,23,59
2017-10-12,4821.43,5439.99,4810.16,5430.0,1276.701482,1507852799999,6659759.29119366,8030,796.594719,4149667.59915114,0,2017-10-12 23:59:59,2017-10-12,4821.43,5439.99,4810.16,5430.0,6659759.29119366,8030,796.594719,4149667.59915114,1276.701482,12,10,2017,0,0,12,10,2017,23,59
2017-10-13,5439.99,5846.17,5379.84,5649.98,1879.82762,1507939199999,10597340.30104987,11663,878.638077,4945786.36371635,0,2017-10-13 23:59:59,2017-10-13,5439.99,5846.17,5379.84,5649.98,10597340.30104987,11663,878.638077,4945786.36371635,1879.82762,13,10,2017,0,0,13,10,2017,23,59
2017-10-14,5650.0,5900.0,5580.01,5869.99,970.759046,1508025599999,5533972.4859947,6259,433.794904,2472775.20446234,0,2017-10-14 23:59:59,2017-10-14,5650.0,5900.0,5580.01,5869.99,5533972.4859947,6259,433.794904,2472775.20446234,970.759046,14,10,2017,0,0,14,10,2017,23,59
2017-10-15,5855.03,5922.3,5400.01,5709.99,1343.523375,1508111999999,7553650.20132813,7452,601.422361,3384776.70651666,0,2017-10-15 23:59:59,2017-10-15,5855.03,5922.3,5400.01,5709.99,7553650.20132813,7452,601.422361,3384776.70651666,1343.523375,15,10,2017,0,0,15,10,2017,23,59
2017-10-16,5710.0,5788.91,5585.19,5760.02,1528.996462,1508198399999,8701914.79553535,9153,719.218538,4096285.84717841,0,2017-10-16 23:59:59,2017-10-16,5710.0,5788.91,5585.19,5760.02,8701914.79553535,9153,719.218538,4096285.84717841,1528.996462,16,10,2017,0,0,16,10,2017,23,59
2017-10-17,5760.0,5774.98,5508.63,5595.0,1429.869376,1508284799999,8041662.31881055,9755,688.766779,3874630.11789208,0,2017-10-17 23:59:59,2017-10-17,5760.0,5774.98,5508.63,5595.0,8041662.31881055,9755,688.766779,3874630.11789208,1429.869376,17,10,2017,0,0,17,10,2017,23,59
2017-10-18,5595.0,5596.0,5037.95,5512.06,2317.804373,1508371199999,12456909.97604373,14824,1039.622475,5582555.96464678,0,2017-10-18 23:59:59,2017-10-18,5595.0,5596.0,5037.95,5512.06,12456909.97604373,14824,1039.622475,5582555.96464678,2317.804373,18,10,2017,0,0,18,10,2017,23,59
2017-10-19,5513.0,5710.0,5490.26,5683.9,1881.722107,1508457599999,10609368.77338359,11553,866.172234,4889254.26776489,0,2017-10-19 23:59:59,2017-10-19,5513.0,5710.0,5490.26,5683.9,10609368.77338359,11553,866.172234,4889254.26776489,1881.722107,19,10,2017,0,0,19,10,2017,23,59
2017-10-20,5683.31,6110.0,5600.0,6010.01,1972.97722,1508543999999,11486552.1888066,11656,833.037457,4827682.43818362,0,2017-10-20 23:59:59,2017-10-20,5683.31,6110.0,5600.0,6010.01,11486552.1888066,11656,833.037457,4827682.43818362,1972.97722,20,10,2017,0,0,20,10,2017,23,59
2017-10-21,6013.72,6171.0,5850.03,6024.97,1664.307693,1508630399999,10114821.44026351,10182,796.022575,4842552.09005084,0,2017-10-21 23:59:59,2017-10-21,6013.72,6171.0,5850.03,6024.97,10114821.44026351,10182,796.022575,4842552.09005084,1664.307693,21,10,2017,0,0,21,10,2017,23,59
2017-10-22,6003.27,6060.0,5720.03,5950.02,1362.092216,1508716799999,8035415.37335629,8846,559.072342,3298113.25431534,0,2017-10-22 23:59:59,2017-10-22,6003.27,6060.0,5720.03,5950.02,8035415.37335629,8846,559.072342,3298113.25431534,1362.092216,22,10,2017,0,0,22,10,2017,23,59
2017-10-23,5975.0,6080.0,5621.03,5915.93,1812.557715,1508803199999,10607190.98072695,10736,733.791079,4292971.67402233,0,2017-10-23 23:59:59,2017-10-23,5975.0,6080.0,5621.03,5915.93,10607190.98072695,10736,733.791079,4292971.67402233,1812.557715,23,10,2017,0,0,23,10,2017,23,59
2017-10-24,5909.47,5925.0,5450.0,5477.03,2580.418767,1508889599999,14564495.85056032,13075,1128.826117,6369508.22114772,0,2017-10-24 23:59:59,2017-10-24,5909.47,5925.0,5450.0,5477.03,14564495.85056032,13075,1128.826117,6369508.22114772,2580.418767,24,10,2017,0,0,24,10,2017,23,59
2017-10-25,5506.92,5704.96,5286.98,5689.99,2282.813205,1508975999999,12544847.89154201,12026,1102.091326,6072831.20164732,0,2017-10-25 23:59:59,2017-10-25,5506.92,5704.96,5286.98,5689.99,12544847.89154201,12026,1102.091326,6072831.20164732,2282.813205,25,10,2017,0,0,25,10,2017,23,59
2017-10-26,5670.1,5939.99,5650.0,5861.77,1972.965882,1509062399999,11417126.63602561,11429,779.739997,4524676.60186949,0,2017-10-26 23:59:59,2017-10-26,5670.1,5939.99,5650.0,5861.77,11417126.63602561,11429,779.739997,4524676.60186949,1972.965882,26,10,2017,0,0,26,10,2017,23,59
2017-10-27,5861.77,5980.0,5649.24,5768.83,1403.706416,1509148799999,8167069.73635031,8305,624.087409,3639525.74476665,0,2017-10-27 23:59:59,2017-10-27,5861.77,5980.0,5649.24,5768.83,8167069.73635031,8305,624.087409,3639525.74476665,1403.706416,27,10,2017,0,0,27,10,2017,23,59
2017-10-28,5768.79,5850.02,5630.03,5719.64,1276.754412,1509235199999,7308076.01911184,8556,522.437128,2992463.28829385,0,2017-10-28 23:59:59,2017-10-28,5768.79,5850.02,5630.03,5719.64,7308076.01911184,8556,522.437128,2992463.28829385,1276.754412,28,10,2017,0,0,28,10,2017,23,59
2017-10-29,5709.98,6189.88,5648.01,6169.98,1804.778173,1509321599999,10620967.62459168,10651,954.170196,5607341.71306722,0,2017-10-29 23:59:59,2017-10-29,5709.98,6189.88,5648.01,6169.98,10620967.62459168,10651,954.170196,5607341.71306722,1804.778173,29,10,2017,0,0,29,10,2017,23,59
2017-10-30,6133.01,6248.68,6030.0,6120.5,1473.687043,1509407999999,9030219.28673499,9027,568.13297,3484470.96871416,0,2017-10-30 23:59:59,2017-10-30,6133.01,6248.68,6030.0,6120.5,9030219.28673499,9027,568.13297,3484470.96871416,1473.687043,30,10,2017,0,0,30,10,2017,23,59
2017-10-31,6120.52,6498.01,6100.0,6463.0,1511.774925,1509494399999,9487640.8400991,12503,666.763568,4189144.86604943,0,2017-10-31 23:59:59,2017-10-31,6120.52,6498.01,6100.0,6463.0,9487640.8400991,12503,666.763568,4189144.86604943,1511.774925,31,10,2017,0,0,31,10,2017,23,59
2017-11-01,6463.0,6774.67,6338.02,6753.98,1675.615188,1509580799999,10951171.07254041,16775,681.762424,4456444.95893702,0,2017-11-01 23:59:59,2017-11-01,6463.0,6774.67,6338.02,6753.98,10951171.07254041,16775,681.762424,4456444.95893702,1675.615188,1,11,2017,0,0,1,11,2017,23,59
2017-11-02,6753.98,7300.0,6685.1,7019.98,2503.610803,1509667199999,17369001.33091877,20222,1152.043042,8002005.80575711,0,2017-11-02 23:59:59,2017-11-02,6753.98,7300.0,6685.1,7019.98,17369001.33091877,20222,1152.043042,8002005.80575711,2503.610803,2,11,2017,0,0,2,11,2017,23,59
2017-11-03,7010.31,7346.34,6923.0,7115.04,1891.497592,1509753599999,13614451.74654126,15375,790.186344,5689002.21482195,0,2017-11-03 23:59:59,2017-11-03,7010.31,7346.34,6923.0,7115.04,13614451.74654126,15375,790.186344,5689002.21482195,1891.497592,3,11,2017,0,0,3,11,2017,23,59
2017-11-04,7115.02,7480.99,6901.0,7357.09,1399.191767,1509839999999,10064538.39659038,13395,638.387268,4597312.95311455,0,2017-11-04 23:59:59,2017-11-04,7115.02,7480.99,6901.0,7357.09,10064538.39659038,13395,638.387268,4597312.95311455,1399.191767,4,11,2017,0,0,4,11,2017,23,59
2017-11-05,7357.27,7590.25,7279.02,7345.01,1207.83233,1509926399999,9000403.86573288,11090,540.675195,4027338.87761942,0,2017-11-05 23:59:59,2017-11-05,7357.27,7590.25,7279.02,7345.01,9000403.86573288,11090,540.675195,4027338.87761942,1207.83233,5,11,2017,0,0,5,11,2017,23,59
2017-11-06,7345.1,7401.0,6906.0,6960.12,1763.019261,1510012799999,12673524.6216398,13525,730.003787,5258426.96569148,0,2017-11-06 23:59:59,2017-11-06,7345.1,7401.0,6906.0,6960.12,12673524.6216398,13525,730.003787,5258426.96569148,1763.019261,6,11,2017,0,0,6,11,2017,23,59
2017-11-07,6981.72,7198.49,6901.0,7064.04,1440.259494,1510099199999,10173272.33780804,13132,591.187992,4181187.39303234,0,2017-11-07 23:59:59,2017-11-07,6981.72,7198.49,6901.0,7064.04,10173272.33780804,13132,591.187992,4181187.39303234,1440.259494,7,11,2017,0,0,7,11,2017,23,59
2017-11-08,7070.0,7770.02,6651.0,7303.0,2822.298802,1510185599999,20491286.19840822,24381,1291.344472,9394534.42380506,0,2017-11-08 23:59:59,2017-11-08,7070.0,7770.02,6651.0,7303.0,20491286.19840822,24381,1291.344472,9394534.42380506,2822.298802,8,11,2017,0,0,8,11,2017,23,59
2017-11-09,7303.01,7392.0,7015.0,7079.99,1913.398308,1510271999999,13798534.34721742,13818,724.154878,5221300.62862515,0,2017-11-09 23:59:59,2017-11-09,7303.01,7392.0,7015.0,7079.99,13798534.34721742,13818,724.154878,5221300.62862515,1913.398308,9,11,2017,0,0,9,11,2017,23,59
2017-11-10,7079.0,7279.91,6255.01,6506.98,3254.704105,1510358399999,22083345.18396158,18889,1565.261439,10594456.21115611,0,2017-11-10 23:59:59,2017-11-10,7079.0,7279.91,6255.01,6506.98,22083345.18396158,18889,1565.261439,10594456.21115611,3254.704105,10,11,2017,0,0,10,11,2017,23,59
