timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,3m_close_time,3m_open_time,3m_open,3m_high,3m_low,3m_close,3m_quote_asset_volume,3m_number_of_trades,3m_taker_buy_base_asset_volume,3m_taker_buy_quote_asset_volume,3m_volume,3m_open_time_day,3m_open_time_month,3m_open_time_year,3m_open_time_hour,3m_open_time_minute,3m_close_time_day,3m_close_time_month,3m_close_time_year,3m_close_time_hour,3m_close_time_minute
2023-06-26 12:30:00,30292.0,30306.96,30266.01,30268.98,61.70423,1687782779999,1869036.3131496,1713,26.81285,812164.7575658,0,2023-06-26 12:32:59,2023-06-26 12:30:00,30292.0,30306.96,30266.01,30268.98,1869036.3131496,1713,26.81285,812164.7575658,61.70423,26,6,2023,12,30,26,6,2023,12,32
2023-06-26 12:33:00,30268.98,30296.45,30257.02,30296.44,49.3929,1687782959999,1495580.1212728,1484,32.12481,972804.1322961,0,2023-06-26 12:35:59,2023-06-26 12:33:00,30268.98,30296.45,30257.02,30296.44,1495580.1212728,1484,32.12481,972804.1322961,49.3929,26,6,2023,12,33,26,6,2023,12,35
2023-06-26 12:36:00,30296.45,30331.04,30296.44,30331.03,44.08655,1687783139999,1336447.7691533,1304,29.96241,908299.3080764,0,2023-06-26 12:38:59,2023-06-26 12:36:00,30296.45,30331.04,30296.44,30331.03,1336447.7691533,1304,29.96241,908299.3080764,44.08655,26,6,2023,12,36,26,6,2023,12,38
2023-06-26 12:39:00,30331.04,30360.4,30331.03,30348.01,65.42207,1687783319999,1985580.9175874,1563,38.47633,1167708.926337,0,2023-06-26 12:41:59,2023-06-26 12:39:00,30331.04,30360.4,30331.03,30348.01,1985580.9175874,1563,38.47633,1167708.926337,65.42207,26,6,2023,12,39,26,6,2023,12,41
2023-06-26 12:42:00,30348.0,30398.0,30348.0,30383.01,113.18881,1687783499999,3438344.4777838,2420,74.16742,2252778.3817775,0,2023-06-26 12:44:59,2023-06-26 12:42:00,30348.0,30398.0,30348.0,30383.01,3438344.4777838,2420,74.16742,2252778.3817775,113.18881,26,6,2023,12,42,26,6,2023,12,44
2023-06-26 12:45:00,30383.01,30383.02,30366.07,30373.0,89.16393,1687783679999,2708468.6127111,1505,44.73793,1358968.763417,0,2023-06-26 12:47:59,2023-06-26 12:45:00,30383.01,30383.02,30366.07,30373.0,2708468.6127111,1505,44.73793,1358968.763417,89.16393,26,6,2023,12,45,26,6,2023,12,47
2023-06-26 12:48:00,30373.0,30375.15,30367.45,30367.45,46.64089,1687783859999,1416583.7911752,1041,14.45419,439023.0435506,0,2023-06-26 12:50:59,2023-06-26 12:48:00,30373.0,30375.15,30367.45,30367.45,1416583.7911752,1041,14.45419,439023.0435506,46.64089,26,6,2023,12,48,26,6,2023,12,50
2023-06-26 12:51:00,30367.46,30369.31,30356.09,30356.1,61.86763,1687784039999,1878495.360346,964,21.41252,650120.3499033,0,2023-06-26 12:53:59,2023-06-26 12:51:00,30367.46,30369.31,30356.09,30356.1,1878495.360346,964,21.41252,650120.3499033,61.86763,26,6,2023,12,51,26,6,2023,12,53
2023-06-26 12:54:00,30356.09,30364.75,30322.59,30338.49,104.91329,1687784219999,3184185.8951629,1721,30.78253,934150.5487754,0,2023-06-26 12:56:59,2023-06-26 12:54:00,30356.09,30364.75,30322.59,30338.49,3184185.8951629,1721,30.78253,934150.5487754,104.91329,26,6,2023,12,54,26,6,2023,12,56
2023-06-26 12:57:00,30338.48,30359.3,30338.48,30359.3,43.96524,1687784399999,1334262.8826452,1069,31.38265,952370.5271832,0,2023-06-26 12:59:59,2023-06-26 12:57:00,30338.48,30359.3,30338.48,30359.3,1334262.8826452,1069,31.38265,952370.5271832,43.96524,26,6,2023,12,57,26,6,2023,12,59
2023-06-26 13:00:00,30359.29,30364.0,30356.97,30356.98,29.05093,1687784579999,882010.1925408,1115,8.88739,269832.7195013,0,2023-06-26 13:02:59,2023-06-26 13:00:00,30359.29,30364.0,30356.97,30356.98,882010.1925408,1115,8.88739,269832.7195013,29.05093,26,6,2023,13,0,26,6,2023,13,2
2023-06-26 13:03:00,30356.97,30376.94,30356.97,30376.27,74.15499,1687784759999,2251864.3752729,1315,62.92967,1910933.9686535,0,2023-06-26 13:05:59,2023-06-26 13:03:00,30356.97,30376.94,30356.97,30376.27,2251864.3752729,1315,62.92967,1910933.9686535,74.15499,26,6,2023,13,3,26,6,2023,13,5
2023-06-26 13:06:00,30376.28,30386.53,30376.27,30380.01,50.66486,1687784939999,1539292.5629734,1226,24.11395,732606.4686689,0,2023-06-26 13:08:59,2023-06-26 13:06:00,30376.28,30386.53,30376.27,30380.01,1539292.5629734,1226,24.11395,732606.4686689,50.66486,26,6,2023,13,6,26,6,2023,13,8
2023-06-26 13:09:00,30380.0,30387.7,30380.0,30387.69,24.77058,1687785119999,752641.258498,887,10.51626,319521.349577,0,2023-06-26 13:11:59,2023-06-26 13:09:00,30380.0,30387.7,30380.0,30387.69,752641.258498,887,10.51626,319521.349577,24.77058,26,6,2023,13,9,26,6,2023,13,11
2023-06-26 13:12:00,30387.7,30403.89,30387.69,30394.93,53.5571,1687785299999,1627769.1997184,1759,37.23081,1131570.1933321,0,2023-06-26 13:14:59,2023-06-26 13:12:00,30387.7,30403.89,30387.69,30394.93,1627769.1997184,1759,37.23081,1131570.1933321,53.5571,26,6,2023,13,12,26,6,2023,13,14
2023-06-26 13:15:00,30394.92,30397.88,30384.47,30384.79,26.38924,1687785479999,801915.4692488,992,14.53937,441823.8872652,0,2023-06-26 13:17:59,2023-06-26 13:15:00,30394.92,30397.88,30384.47,30384.79,801915.4692488,992,14.53937,441823.8872652,26.38924,26,6,2023,13,15,26,6,2023,13,17
2023-06-26 13:18:00,30384.79,30390.0,30370.96,30387.95,38.58367,1687785659999,1172110.2821539,1279,18.59882,564980.5151051,0,2023-06-26 13:20:59,2023-06-26 13:18:00,30384.79,30390.0,30370.96,30387.95,1172110.2821539,1279,18.59882,564980.5151051,38.58367,26,6,2023,13,18,26,6,2023,13,20
2023-06-26 13:21:00,30387.95,30421.0,30384.87,30421.0,89.9441,1687785839999,2734870.3948247,2250,58.99533,1793766.3140444,0,2023-06-26 13:23:59,2023-06-26 13:21:00,30387.95,30421.0,30384.87,30421.0,2734870.3948247,2250,58.99533,1793766.3140444,89.9441,26,6,2023,13,21,26,6,2023,13,23
2023-06-26 13:24:00,30420.99,30425.13,30404.31,30410.91,63.99573,1687786019999,1946418.645966,2093,26.80617,815297.8510444,0,2023-06-26 13:26:59,2023-06-26 13:24:00,30420.99,30425.13,30404.31,30410.91,1946418.645966,2093,26.80617,815297.8510444,63.99573,26,6,2023,13,24,26,6,2023,13,26
2023-06-26 13:27:00,30410.91,30429.99,30410.91,30420.0,89.04474,1687786199999,2708806.6161615,1921,32.90292,1000886.9368621,0,2023-06-26 13:29:59,2023-06-26 13:27:00,30410.91,30429.99,30410.91,30420.0,2708806.6161615,1921,32.90292,1000886.9368621,89.04474,26,6,2023,13,27,26,6,2023,13,29
2023-06-26 13:30:00,30420.0,30420.01,30398.27,30407.44,48.61524,1687786379999,1478405.456071,1430,22.15709,673781.7372725,0,2023-06-26 13:32:59,2023-06-26 13:30:00,30420.0,30420.01,30398.27,30407.44,1478405.456071,1430,22.15709,673781.7372725,48.61524,26,6,2023,13,30,26,6,2023,13,32
2023-06-26 13:33:00,30407.44,30468.08,30407.43,30448.88,213.15694,1687786559999,6490732.0879807,3405,157.86948,4806977.4046053,0,2023-06-26 13:35:59,2023-06-26 13:33:00,30407.44,30468.08,30407.43,30448.88,6490732.0879807,3405,157.86948,4806977.4046053,213.15694,26,6,2023,13,33,26,6,2023,13,35
2023-06-26 13:36:00,30448.87,30496.15,30448.87,30494.75,115.67086,1687786739999,3524422.19215,2700,79.63838,2426449.9984863,0,2023-06-26 13:38:59,2023-06-26 13:36:00,30448.87,30496.15,30448.87,30494.75,3524422.19215,2700,79.63838,2426449.9984863,115.67086,26,6,2023,13,36,26,6,2023,13,38
2023-06-26 13:39:00,30494.75,30562.5,30477.53,30477.53,358.30793,1687786919999,10934447.459967,6890,209.99032,6408642.9365177,0,2023-06-26 13:41:59,2023-06-26 13:39:00,30494.75,30562.5,30477.53,30477.53,10934447.459967,6890,209.99032,6408642.9365177,358.30793,26,6,2023,13,39,26,6,2023,13,41
2023-06-26 13:42:00,30477.54,30503.76,30473.3,30489.87,146.04761,1687787099999,4452689.9678598,3030,62.63833,1909696.2164844,0,2023-06-26 13:44:59,2023-06-26 13:42:00,30477.54,30503.76,30473.3,30489.87,4452689.9678598,3030,62.63833,1909696.2164844,146.04761,26,6,2023,13,42,26,6,2023,13,44
2023-06-26 13:45:00,30489.88,30512.13,30484.0,30488.73,165.10981,1687787279999,5035444.0933952,3416,81.29687,2479350.4705747,0,2023-06-26 13:47:59,2023-06-26 13:45:00,30489.88,30512.13,30484.0,30488.73,5035444.0933952,3416,81.29687,2479350.4705747,165.10981,26,6,2023,13,45,26,6,2023,13,47
2023-06-26 13:48:00,30488.72,30488.73,30435.7,30435.8,150.44287,1687787459999,4582555.1720093,3410,53.83667,1639729.3107281,0,2023-06-26 13:50:59,2023-06-26 13:48:00,30488.72,30488.73,30435.7,30435.8,4582555.1720093,3410,53.83667,1639729.3107281,150.44287,26,6,2023,13,48,26,6,2023,13,50
2023-06-26 13:51:00,30435.79,30449.05,30428.53,30440.01,166.80491,1687787639999,5077468.6551171,2680,98.11,2986399.5818299,0,2023-06-26 13:53:59,2023-06-26 13:51:00,30435.79,30449.05,30428.53,30440.01,5077468.6551171,2680,98.11,2986399.5818299,166.80491,26,6,2023,13,51,26,6,2023,13,53
2023-06-26 13:54:00,30440.02,30560.95,30440.01,30559.23,229.86374,1687787819999,7013586.5389803,3818,153.2918,4676779.3175279,0,2023-06-26 13:56:59,2023-06-26 13:54:00,30440.02,30560.95,30440.01,30559.23,7013586.5389803,3818,153.2918,4676779.3175279,229.86374,26,6,2023,13,54,26,6,2023,13,56
2023-06-26 13:57:00,30559.23,30658.49,30538.0,30639.14,551.3198,1687787999999,16870365.2374548,9063,322.58396,9870406.9134547,0,2023-06-26 13:59:59,2023-06-26 13:57:00,30559.23,30658.49,30538.0,30639.14,16870365.2374548,9063,322.58396,9870406.9134547,551.3198,26,6,2023,13,57,26,6,2023,13,59
2023-06-26 14:00:00,30639.14,30666.0,30538.24,30551.77,329.06263,1687788179999,10068054.6015162,5421,189.82605,5807926.2825918,0,2023-06-26 14:02:59,2023-06-26 14:00:00,30639.14,30666.0,30538.24,30551.77,10068054.6015162,5421,189.82605,5807926.2825918,329.06263,26,6,2023,14,0,26,6,2023,14,2
2023-06-26 14:03:00,30551.77,30588.05,30520.0,30588.04,123.17415,1687788359999,3761885.472824,2690,66.09746,2018711.6109653,0,2023-06-26 14:05:59,2023-06-26 14:03:00,30551.77,30588.05,30520.0,30588.04,3761885.472824,2690,66.09746,2018711.6109653,123.17415,26,6,2023,14,3,26,6,2023,14,5
2023-06-26 14:06:00,30588.04,30597.4,30516.0,30552.98,419.42817,1687788539999,12813866.6351681,3192,217.54294,6645212.5024369,0,2023-06-26 14:08:59,2023-06-26 14:06:00,30588.04,30597.4,30516.0,30552.98,12813866.6351681,3192,217.54294,6645212.5024369,419.42817,26,6,2023,14,6,26,6,2023,14,8
2023-06-26 14:09:00,30552.97,30607.17,30552.97,30580.0,156.59044,1687788719999,4789022.3739775,2729,88.10583,2694459.8181918,0,2023-06-26 14:11:59,2023-06-26 14:09:00,30552.97,30607.17,30552.97,30580.0,4789022.3739775,2729,88.10583,2694459.8181918,156.59044,26,6,2023,14,9,26,6,2023,14,11
2023-06-26 14:12:00,30580.0,30586.45,30563.02,30563.03,155.14739,1687788899999,4743676.8847513,2219,41.82604,1278898.3367233,0,2023-06-26 14:14:59,2023-06-26 14:12:00,30580.0,30586.45,30563.02,30563.03,4743676.8847513,2219,41.82604,1278898.3367233,155.14739,26,6,2023,14,12,26,6,2023,14,14
2023-06-26 14:15:00,30563.03,30596.78,30515.1,30515.27,127.9406,1687789079999,3910401.5006461,2898,50.38535,1540193.0419703,0,2023-06-26 14:17:59,2023-06-26 14:15:00,30563.03,30596.78,30515.1,30515.27,3910401.5006461,2898,50.38535,1540193.0419703,127.9406,26,6,2023,14,15,26,6,2023,14,17
2023-06-26 14:18:00,30515.27,30543.5,30450.45,30483.89,232.86401,1687789259999,7099631.8878019,5437,104.96129,3199941.4590773,0,2023-06-26 14:20:59,2023-06-26 14:18:00,30515.27,30543.5,30450.45,30483.89,7099631.8878019,5437,104.96129,3199941.4590773,232.86401,26,6,2023,14,18,26,6,2023,14,20
2023-06-26 14:21:00,30483.89,30524.32,30483.89,30524.32,118.11995,1687789439999,3603331.6892161,2509,67.2598,2051773.3958581,0,2023-06-26 14:23:59,2023-06-26 14:21:00,30483.89,30524.32,30483.89,30524.32,3603331.6892161,2509,67.2598,2051773.3958581,118.11995,26,6,2023,14,21,26,6,2023,14,23
2023-06-26 14:24:00,30524.31,30557.09,30510.0,30529.99,109.28312,1687789619999,3337523.6433598,2580,55.83097,1704990.5232341,0,2023-06-26 14:26:59,2023-06-26 14:24:00,30524.31,30557.09,30510.0,30529.99,3337523.6433598,2580,55.83097,1704990.5232341,109.28312,26,6,2023,14,24,26,6,2023,14,26
2023-06-26 14:27:00,30530.0,30547.29,30511.39,30511.39,116.86273,1687789799999,3567935.121832,2445,61.20873,1868814.4516009,0,2023-06-26 14:29:59,2023-06-26 14:27:00,30530.0,30547.29,30511.39,30511.39,3567935.121832,2445,61.20873,1868814.4516009,116.86273,26,6,2023,14,27,26,6,2023,14,29
2023-06-26 14:30:00,30511.4,30519.47,30410.0,30410.0,296.06276,1687789979999,9015134.3586924,5179,102.4831,3120680.5836445,0,2023-06-26 14:32:59,2023-06-26 14:30:00,30511.4,30519.47,30410.0,30410.0,9015134.3586924,5179,102.4831,3120680.5836445,296.06276,26,6,2023,14,30,26,6,2023,14,32
2023-06-26 14:33:00,30410.01,30442.05,30395.42,30439.29,183.6541,1687790159999,5587083.4002291,3383,82.61976,2513211.2912919,0,2023-06-26 14:35:59,2023-06-26 14:33:00,30410.01,30442.05,30395.42,30439.29,5587083.4002291,3383,82.61976,2513211.2912919,183.6541,26,6,2023,14,33,26,6,2023,14,35
2023-06-26 14:36:00,30439.29,30464.54,30430.59,30445.27,98.18692,1687790339999,2989118.186627,2261,43.68637,1329943.2512632,0,2023-06-26 14:38:59,2023-06-26 14:36:00,30439.29,30464.54,30430.59,30445.27,2989118.186627,2261,43.68637,1329943.2512632,98.18692,26,6,2023,14,36,26,6,2023,14,38
2023-06-26 14:39:00,30445.26,30445.27,30380.0,30388.52,133.2994,1687790519999,4053604.3023457,2868,57.4351,1746332.9972988,0,2023-06-26 14:41:59,2023-06-26 14:39:00,30445.26,30445.27,30380.0,30388.52,4053604.3023457,2868,57.4351,1746332.9972988,133.2994,26,6,2023,14,39,26,6,2023,14,41
2023-06-26 14:42:00,30388.52,30388.53,30260.01,30293.99,487.53802,1687790699999,14775886.1173428,8890,227.62855,6897948.3654157,0,2023-06-26 14:44:59,2023-06-26 14:42:00,30388.52,30388.53,30260.01,30293.99,14775886.1173428,8890,227.62855,6897948.3654157,487.53802,26,6,2023,14,42,26,6,2023,14,44
2023-06-26 14:45:00,30294.0,30378.76,30293.99,30368.87,177.03115,1687790879999,5372174.4376188,3789,99.64822,3023727.6429001,0,2023-06-26 14:47:59,2023-06-26 14:45:00,30294.0,30378.76,30293.99,30368.87,5372174.4376188,3789,99.64822,3023727.6429001,177.03115,26,6,2023,14,45,26,6,2023,14,47
2023-06-26 14:48:00,30368.88,30382.65,30350.0,30356.0,127.87425,1687791059999,3883058.0282629,2552,55.82941,1695279.4215587,0,2023-06-26 14:50:59,2023-06-26 14:48:00,30368.88,30382.65,30350.0,30356.0,3883058.0282629,2552,55.82941,1695279.4215587,127.87425,26,6,2023,14,48,26,6,2023,14,50
2023-06-26 14:51:00,30355.99,30379.49,30330.48,30367.56,124.74212,1687791239999,3787310.9318045,2421,65.42973,1986416.9424104,0,2023-06-26 14:53:59,2023-06-26 14:51:00,30355.99,30379.49,30330.48,30367.56,3787310.9318045,2421,65.42973,1986416.9424104,124.74212,26,6,2023,14,51,26,6,2023,14,53
2023-06-26 14:54:00,30367.56,30420.0,30348.0,30404.01,97.94356,1687791419999,2976351.8557198,2761,58.56013,1779395.8095179,0,2023-06-26 14:56:59,2023-06-26 14:54:00,30367.56,30420.0,30348.0,30404.01,2976351.8557198,2761,58.56013,1779395.8095179,97.94356,26,6,2023,14,54,26,6,2023,14,56
2023-06-26 14:57:00,30404.01,30404.01,30376.75,30394.56,71.89232,1687791599999,2184637.89103,1995,39.80674,1209574.4593043,0,2023-06-26 14:59:59,2023-06-26 14:57:00,30404.01,30404.01,30376.75,30394.56,2184637.89103,1995,39.80674,1209574.4593043,71.89232,26,6,2023,14,57,26,6,2023,14,59
2023-06-26 15:00:00,30394.56,30394.57,30332.0,30335.43,77.43965,1687791779999,2351708.7979928,1911,23.76601,721656.947271,0,2023-06-26 15:02:59,2023-06-26 15:00:00,30394.56,30394.57,30332.0,30335.43,2351708.7979928,1911,23.76601,721656.947271,77.43965,26,6,2023,15,0,26,6,2023,15,2
2023-06-26 15:03:00,30335.44,30384.82,30325.0,30384.82,110.01956,1687791959999,3338897.5204847,2047,58.71088,1781815.4732427,0,2023-06-26 15:05:59,2023-06-26 15:03:00,30335.44,30384.82,30325.0,30384.82,3338897.5204847,2047,58.71088,1781815.4732427,110.01956,26,6,2023,15,3,26,6,2023,15,5
2023-06-26 15:06:00,30384.81,30399.99,30352.0,30378.62,101.66824,1687792139999,3088669.2564418,2156,58.86447,1788098.4200092,0,2023-06-26 15:08:59,2023-06-26 15:06:00,30384.81,30399.99,30352.0,30378.62,3088669.2564418,2156,58.86447,1788098.4200092,101.66824,26,6,2023,15,6,26,6,2023,15,8
2023-06-26 15:09:00,30378.62,30414.0,30375.58,30413.99,75.083,1687792319999,2282082.0612095,1540,41.14765,1250731.085146,0,2023-06-26 15:11:59,2023-06-26 15:09:00,30378.62,30414.0,30375.58,30413.99,2282082.0612095,1540,41.14765,1250731.085146,75.083,26,6,2023,15,9,26,6,2023,15,11
2023-06-26 15:12:00,30414.0,30431.42,30413.99,30421.09,71.8674,1687792499999,2186428.6136909,1923,31.52207,958949.2687916,0,2023-06-26 15:14:59,2023-06-26 15:12:00,30414.0,30431.42,30413.99,30421.09,2186428.6136909,1923,31.52207,958949.2687916,71.8674,26,6,2023,15,12,26,6,2023,15,14
2023-06-26 15:15:00,30421.08,30429.75,30385.31,30422.81,92.48636,1687792679999,2812060.14975,1906,32.28895,981855.1494062,0,2023-06-26 15:17:59,2023-06-26 15:15:00,30421.08,30429.75,30385.31,30422.81,2812060.14975,1906,32.28895,981855.1494062,92.48636,26,6,2023,15,15,26,6,2023,15,17
2023-06-26 15:18:00,30422.8,30424.01,30368.01,30379.42,80.86141,1687792859999,2457720.5514418,2104,42.10026,1279465.543026,0,2023-06-26 15:20:59,2023-06-26 15:18:00,30422.8,30424.01,30368.01,30379.42,2457720.5514418,2104,42.10026,1279465.543026,80.86141,26,6,2023,15,18,26,6,2023,15,20
2023-06-26 15:21:00,30379.41,30379.42,30361.54,30368.44,122.59018,1687793039999,3722859.1504865,1971,36.22215,1099985.6323239,0,2023-06-26 15:23:59,2023-06-26 15:21:00,30379.41,30379.42,30361.54,30368.44,3722859.1504865,1971,36.22215,1099985.6323239,122.59018,26,6,2023,15,21,26,6,2023,15,23
2023-06-26 15:24:00,30368.44,30371.01,30352.15,30366.42,219.23278,1687793219999,6656356.0544479,2157,29.87754,907047.7795957,0,2023-06-26 15:26:59,2023-06-26 15:24:00,30368.44,30371.01,30352.15,30366.42,6656356.0544479,2157,29.87754,907047.7795957,219.23278,26,6,2023,15,24,26,6,2023,15,26
2023-06-26 15:27:00,30366.41,30406.26,30362.0,30367.88,52.255,1687793399999,1587741.5092137,1748,26.56434,807095.9266418,0,2023-06-26 15:29:59,2023-06-26 15:27:00,30366.41,30406.26,30362.0,30367.88,1587741.5092137,1748,26.56434,807095.9266418,52.255,26,6,2023,15,27,26,6,2023,15,29
