timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,1m_close_time,1m_open_time,1m_open,1m_high,1m_low,1m_close,1m_quote_asset_volume,1m_number_of_trades,1m_taker_buy_base_asset_volume,1m_taker_buy_quote_asset_volume,1m_volume,1m_open_time_day,1m_open_time_month,1m_open_time_year,1m_open_time_hour,1m_open_time_minute,1m_close_time_day,1m_close_time_month,1m_close_time_year,1m_close_time_hour,1m_close_time_minute
2023-07-14 06:33:00,31311.8,31328.78,31301.55,31319.49,51.56619,1689316439999,1614839.3991768,1001,26.79193,838929.6283974,0,2023-07-14 06:33:59,2023-07-14 06:33:00,31311.8,31328.78,31301.55,31319.49,1614839.3991768,1001,26.79193,838929.6283974,51.56619,14,7,2023,6,33,14,7,2023,6,33
2023-07-14 06:34:00,31319.48,31332.56,31314.48,31332.56,28.3646,1689316499999,888492.1180013,505,17.75173,556056.0659466,0,2023-07-14 06:34:59,2023-07-14 06:34:00,31319.48,31332.56,31314.48,31332.56,888492.1180013,505,17.75173,556056.0659466,28.3646,14,7,2023,6,34,14,7,2023,6,34
2023-07-14 06:35:00,31332.55,31334.0,31332.55,31334.0,9.72681,1689316559999,304772.6851913,312,3.84152,120366.2994794,0,2023-07-14 06:35:59,2023-07-14 06:35:00,31332.55,31334.0,31332.55,31334.0,304772.6851913,312,3.84152,120366.2994794,9.72681,14,7,2023,6,35,14,7,2023,6,35
2023-07-14 06:36:00,31334.0,31339.69,31333.99,31339.69,6.2045,1689316619999,194420.333174,370,3.2559,102023.7434129,0,2023-07-14 06:36:59,2023-07-14 06:36:00,31334.0,31339.69,31333.99,31339.69,194420.333174,370,3.2559,102023.7434129,6.2045,14,7,2023,6,36,14,7,2023,6,36
2023-07-14 06:37:00,31339.68,31339.69,31325.06,31325.07,18.63266,1689316679999,583817.6555331,455,7.01661,219837.7623097,0,2023-07-14 06:37:59,2023-07-14 06:37:00,31339.68,31339.69,31325.06,31325.07,583817.6555331,455,7.01661,219837.7623097,18.63266,14,7,2023,6,37,14,7,2023,6,37
2023-07-14 06:38:00,31325.06,31333.19,31325.06,31333.19,9.77824,1689316739999,306362.0931552,332,7.40973,232152.6664133,0,2023-07-14 06:38:59,2023-07-14 06:38:00,31325.06,31333.19,31325.06,31333.19,306362.0931552,332,7.40973,232152.6664133,9.77824,14,7,2023,6,38,14,7,2023,6,38
2023-07-14 06:39:00,31333.18,31333.19,31332.73,31332.73,8.80757,1689316799999,275968.080769,267,2.29561,71928.1039229,0,2023-07-14 06:39:59,2023-07-14 06:39:00,31333.18,31333.19,31332.73,31332.73,275968.080769,267,2.29561,71928.1039229,8.80757,14,7,2023,6,39,14,7,2023,6,39
2023-07-14 06:40:00,31332.73,31332.74,31310.44,31310.44,20.20229,1689316859999,632793.7024198,562,4.93703,154631.815792,0,2023-07-14 06:40:59,2023-07-14 06:40:00,31332.73,31332.74,31310.44,31310.44,632793.7024198,562,4.93703,154631.815792,20.20229,14,7,2023,6,40,14,7,2023,6,40
2023-07-14 06:41:00,31310.44,31310.45,31289.66,31302.96,74.21892,1689316919999,2323038.1571271,1209,30.9601,968964.2559522,0,2023-07-14 06:41:59,2023-07-14 06:41:00,31310.44,31310.45,31289.66,31302.96,2323038.1571271,1209,30.9601,968964.2559522,74.21892,14,7,2023,6,41,14,7,2023,6,41
2023-07-14 06:42:00,31302.96,31312.76,31302.96,31308.11,28.0008,1689316979999,876681.3354754,489,8.55596,267857.7180818,0,2023-07-14 06:42:59,2023-07-14 06:42:00,31302.96,31312.76,31302.96,31308.11,876681.3354754,489,8.55596,267857.7180818,28.0008,14,7,2023,6,42,14,7,2023,6,42
2023-07-14 06:43:00,31308.11,31310.01,31308.1,31310.01,13.5848,1689317039999,425338.5319323,300,3.10206,97124.2643903,0,2023-07-14 06:43:59,2023-07-14 06:43:00,31308.11,31310.01,31308.1,31310.01,425338.5319323,300,3.10206,97124.2643903,13.5848,14,7,2023,6,43,14,7,2023,6,43
2023-07-14 06:44:00,31310.0,31322.92,31310.0,31320.82,21.11026,1689317099999,661105.512497,436,15.59753,488443.4520266,0,2023-07-14 06:44:59,2023-07-14 06:44:00,31310.0,31322.92,31310.0,31320.82,661105.512497,436,15.59753,488443.4520266,21.11026,14,7,2023,6,44,14,7,2023,6,44
2023-07-14 06:45:00,31320.82,31320.82,31315.6,31315.61,10.96045,1689317159999,343247.3188216,308,1.09021,34141.5744881,0,2023-07-14 06:45:59,2023-07-14 06:45:00,31320.82,31320.82,31315.6,31315.61,343247.3188216,308,1.09021,34141.5744881,10.96045,14,7,2023,6,45,14,7,2023,6,45
2023-07-14 06:46:00,31315.6,31315.61,31315.6,31315.6,2.84012,1689317219999,88940.070966,219,0.9094,28478.415734,0,2023-07-14 06:46:59,2023-07-14 06:46:00,31315.6,31315.61,31315.6,31315.6,88940.070966,219,0.9094,28478.415734,2.84012,14,7,2023,6,46,14,7,2023,6,46
2023-07-14 06:47:00,31315.61,31315.61,31315.6,31315.61,4.1097,1689317279999,128697.7423335,212,2.10135,65805.0570735,0,2023-07-14 06:47:59,2023-07-14 06:47:00,31315.61,31315.61,31315.6,31315.61,128697.7423335,212,2.10135,65805.0570735,4.1097,14,7,2023,6,47,14,7,2023,6,47
2023-07-14 06:48:00,31315.61,31315.61,31315.6,31315.61,3.79432,1689317339999,118821.4182031,221,1.08111,33855.6191271,0,2023-07-14 06:48:59,2023-07-14 06:48:00,31315.61,31315.61,31315.6,31315.61,118821.4182031,221,1.08111,33855.6191271,3.79432,14,7,2023,6,48,14,7,2023,6,48
2023-07-14 06:49:00,31315.6,31315.61,31315.6,31315.61,6.06244,1689317399999,189848.9692094,254,2.31454,72481.2319694,0,2023-07-14 06:49:59,2023-07-14 06:49:00,31315.6,31315.61,31315.6,31315.61,189848.9692094,254,2.31454,72481.2319694,6.06244,14,7,2023,6,49,14,7,2023,6,49
2023-07-14 06:50:00,31315.61,31315.61,31300.0,31300.01,15.09071,1689317459999,472458.5092889,506,2.56051,80161.1052325,0,2023-07-14 06:50:59,2023-07-14 06:50:00,31315.61,31315.61,31300.0,31300.01,472458.5092889,506,2.56051,80161.1052325,15.09071,14,7,2023,6,50,14,7,2023,6,50
2023-07-14 06:51:00,31300.0,31300.01,31282.62,31294.05,38.56504,1689317519999,1206716.2227993,895,19.23738,601905.0306093,0,2023-07-14 06:51:59,2023-07-14 06:51:00,31300.0,31300.01,31282.62,31294.05,1206716.2227993,895,19.23738,601905.0306093,38.56504,14,7,2023,6,51,14,7,2023,6,51
2023-07-14 06:52:00,31294.05,31299.99,31294.04,31299.98,21.34002,1689317579999,667907.4585611,402,13.90662,435254.3487842,0,2023-07-14 06:52:59,2023-07-14 06:52:00,31294.05,31299.99,31294.04,31299.98,667907.4585611,402,13.90662,435254.3487842,21.34002,14,7,2023,6,52,14,7,2023,6,52
2023-07-14 06:53:00,31299.99,31299.99,31299.98,31299.98,8.97217,1689317639999,280828.7925369,300,5.09803,159568.2880197,0,2023-07-14 06:53:59,2023-07-14 06:53:00,31299.99,31299.99,31299.98,31299.98,280828.7925369,300,5.09803,159568.2880197,8.97217,14,7,2023,6,53,14,7,2023,6,53
2023-07-14 06:54:00,31299.98,31299.99,31298.0,31298.0,7.13977,1689317699999,223465.7372401,337,1.29793,40623.6346117,0,2023-07-14 06:54:59,2023-07-14 06:54:00,31299.98,31299.99,31298.0,31298.0,223465.7372401,337,1.29793,40623.6346117,7.13977,14,7,2023,6,54,14,7,2023,6,54
2023-07-14 06:55:00,31298.0,31298.46,31298.0,31298.46,12.42905,1689317759999,389006.5412366,395,5.69941,178381.1927331,0,2023-07-14 06:55:59,2023-07-14 06:55:00,31298.0,31298.46,31298.0,31298.46,389006.5412366,395,5.69941,178381.1927331,12.42905,14,7,2023,6,55,14,7,2023,6,55
2023-07-14 06:56:00,31298.45,31299.99,31298.45,31299.99,8.60676,1689317819999,269387.609712,304,3.7786,118266.3192056,0,2023-07-14 06:56:59,2023-07-14 06:56:00,31298.45,31299.99,31298.45,31299.99,269387.609712,304,3.7786,118266.3192056,8.60676,14,7,2023,6,56,14,7,2023,6,56
2023-07-14 06:57:00,31299.99,31299.99,31296.0,31296.01,16.35608,1689317879999,511903.364564,420,6.38973,199973.7643291,0,2023-07-14 06:57:59,2023-07-14 06:57:00,31299.99,31299.99,31296.0,31296.01,511903.364564,420,6.38973,199973.7643291,16.35608,14,7,2023,6,57,14,7,2023,6,57
2023-07-14 06:58:00,31296.01,31296.01,31290.0,31293.99,15.35141,1689317939999,480406.2201028,466,4.3762,136946.3156131,0,2023-07-14 06:58:59,2023-07-14 06:58:00,31296.01,31296.01,31290.0,31293.99,480406.2201028,466,4.3762,136946.3156131,15.35141,14,7,2023,6,58,14,7,2023,6,58
2023-07-14 06:59:00,31294.0,31294.0,31291.22,31291.22,11.71205,1689317999999,366498.9351231,373,5.05932,158315.4094667,0,2023-07-14 06:59:59,2023-07-14 06:59:00,31294.0,31294.0,31291.22,31291.22,366498.9351231,373,5.05932,158315.4094667,11.71205,14,7,2023,6,59,14,7,2023,6,59
2023-07-14 07:00:00,31291.22,31296.0,31291.08,31292.0,34.60977,1689318059999,1083059.6992866,637,14.18948,444021.3869237,0,2023-07-14 07:00:59,2023-07-14 07:00:00,31291.22,31296.0,31291.08,31292.0,1083059.6992866,637,14.18948,444021.3869237,34.60977,14,7,2023,7,0,14,7,2023,7,0
2023-07-14 07:01:00,31292.0,31304.25,31292.0,31304.25,27.11587,1689318119999,848631.6280377,519,22.52003,704798.5814266,0,2023-07-14 07:01:59,2023-07-14 07:01:00,31292.0,31304.25,31292.0,31304.25,848631.6280377,519,22.52003,704798.5814266,27.11587,14,7,2023,7,1,14,7,2023,7,1
2023-07-14 07:02:00,31304.24,31329.99,31304.24,31329.98,38.07863,1689318179999,1192314.286647,780,23.238,727631.3248055,0,2023-07-14 07:02:59,2023-07-14 07:02:00,31304.24,31329.99,31304.24,31329.98,1192314.286647,780,23.238,727631.3248055,38.07863,14,7,2023,7,2,14,7,2023,7,2
2023-07-14 07:03:00,31329.99,31339.35,31329.98,31339.35,25.92692,1689318239999,812475.167759,420,15.82961,496041.971702,0,2023-07-14 07:03:59,2023-07-14 07:03:00,31329.99,31339.35,31329.98,31339.35,812475.167759,420,15.82961,496041.971702,25.92692,14,7,2023,7,3,14,7,2023,7,3
2023-07-14 07:04:00,31339.34,31339.35,31310.44,31310.45,26.25629,1689318299999,822560.3987373,600,6.07342,190302.4549116,0,2023-07-14 07:04:59,2023-07-14 07:04:00,31339.34,31339.35,31310.44,31310.45,822560.3987373,600,6.07342,190302.4549116,26.25629,14,7,2023,7,4,14,7,2023,7,4
2023-07-14 07:05:00,31310.45,31310.45,31310.44,31310.44,8.0997,1689318359999,253605.1878098,322,1.69418,53045.538181,0,2023-07-14 07:05:59,2023-07-14 07:05:00,31310.45,31310.45,31310.44,31310.44,253605.1878098,322,1.69418,53045.538181,8.0997,14,7,2023,7,5,14,7,2023,7,5
2023-07-14 07:06:00,31310.45,31310.45,31307.22,31307.22,8.82747,1689318419999,276372.3890143,290,3.71731,116380.7189309,0,2023-07-14 07:06:59,2023-07-14 07:06:00,31310.45,31310.45,31307.22,31307.22,276372.3890143,290,3.71731,116380.7189309,8.82747,14,7,2023,7,6,14,7,2023,7,6
