timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,8h_close_time,8h_open_time,8h_open,8h_high,8h_low,8h_close,8h_quote_asset_volume,8h_number_of_trades,8h_taker_buy_base_asset_volume,8h_taker_buy_quote_asset_volume,8h_volume,8h_open_time_day,8h_open_time_month,8h_open_time_year,8h_open_time_hour,8h_open_time_minute,8h_close_time_day,8h_close_time_month,8h_close_time_year,8h_close_time_hour,8h_close_time_minute
2017-08-17 00:00:00,4261.48,4349.99,4261.32,4349.99,82.088865,1502956799999,353194.33293028,334,64.013727,275647.42191079,0,2017-08-17 07:59:59,2017-08-17 00:00:00,4261.48,4349.99,4261.32,4349.99,353194.33293028,334,64.013727,275647.42191079,82.088865,17,8,2017,0,0,17,8,2017,7,59
2017-08-17 08:00:00,4333.32,4485.39,4333.32,4352.34,238.181883,1502985599999,1056739.95606691,1106,183.971766,816473.80921505,0,2017-08-17 15:59:59,2017-08-17 08:00:00,4333.32,4485.39,4333.32,4352.34,1056739.95606691,1106,183.971766,816473.80921505,238.181883,17,8,2017,8,0,17,8,2017,15,59
2017-08-17 16:00:00,4352.33,4369.69,4200.74,4285.08,474.879629,1503014399999,2044835.76173487,1987,368.263048,1586095.16947817,0,2017-08-17 23:59:59,2017-08-17 16:00:00,4352.33,4369.69,4200.74,4285.08,2044835.76173487,1987,368.263048,1586095.16947817,474.879629,17,8,2017,16,0,17,8,2017,23,59
2017-08-18 00:00:00,4285.08,4340.62,4134.61,4300.25,524.582072,1503043199999,2239760.30055707,2171,418.302269,1787986.80576046,0,2017-08-18 07:59:59,2017-08-18 00:00:00,4285.08,4340.62,4134.61,4300.25,2239760.30055707,2171,418.302269,1787986.80576046,524.582072,18,8,2017,0,0,18,8,2017,7,59
2017-08-18 08:00:00,4285.0,4371.52,4193.7,4236.89,372.109513,1503071999999,1595054.39180141,1577,314.184044,1346445.41513478,0,2017-08-18 15:59:59,2017-08-18 08:00:00,4285.0,4371.52,4193.7,4236.89,1595054.39180141,1577,314.184044,1346445.41513478,372.109513,18,8,2017,8,0,18,8,2017,15,59
2017-08-18 16:00:00,4234.54,4297.75,3938.77,4108.37,303.196679,1503100799999,1252143.61381303,1485,240.382397,994691.09562284,0,2017-08-18 23:59:59,2017-08-18 16:00:00,4234.54,4297.75,3938.77,4108.37,1252143.61381303,1485,240.382397,994691.09562284,303.196679,18,8,2017,16,0,18,8,2017,23,59
2017-08-19 00:00:00,4108.37,4184.69,3933.21,4033.47,221.262527,1503129599999,906566.17644095,1078,169.078201,693622.15277837,0,2017-08-19 07:59:59,2017-08-19 00:00:00,4108.37,4184.69,3933.21,4033.47,906566.17644095,1078,169.078201,693622.15277837,221.262527,19,8,2017,0,0,19,8,2017,7,59
2017-08-19 08:00:00,4033.47,4100.0,3850.0,3972.05,124.77162,1503158399999,500140.30490616,801,78.034343,314076.39214286,0,2017-08-19 15:59:59,2017-08-19 08:00:00,4033.47,4100.0,3850.0,3972.05,500140.30490616,801,78.034343,314076.39214286,124.77162,19,8,2017,8,0,19,8,2017,15,59
2017-08-19 16:00:00,4036.19,4149.99,3953.4,4139.98,35.275616,1503187199999,142777.2540744,274,27.223498,110303.32516612,0,2017-08-19 23:59:59,2017-08-19 16:00:00,4036.19,4149.99,3953.4,4139.98,142777.2540744,274,27.223498,110303.32516612,35.275616,19,8,2017,16,0,19,8,2017,23,59
2017-08-20 00:00:00,4120.98,4156.56,4044.0,4155.87,35.215193,1503215999999,144629.49866384,354,25.906472,106427.17330761,0,2017-08-20 07:59:59,2017-08-20 00:00:00,4120.98,4156.56,4044.0,4155.87,144629.49866384,354,25.906472,106427.17330761,35.215193,20,8,2017,0,0,20,8,2017,7,59
2017-08-20 08:00:00,4155.87,4211.08,4032.62,4125.0,65.133209,1503244799999,267949.06889329,396,42.590041,175282.756371,0,2017-08-20 15:59:59,2017-08-20 08:00:00,4155.87,4211.08,4032.62,4125.0,267949.06889329,396,42.590041,175282.756371,65.133209,20,8,2017,8,0,20,8,2017,15,59
2017-08-20 16:00:00,4125.0,4185.94,4069.13,4086.29,366.73462,1503273599999,1517785.82276933,1571,308.299434,1275691.40405869,0,2017-08-20 23:59:59,2017-08-20 16:00:00,4125.0,4185.94,4069.13,4086.29,1517785.82276933,1571,308.299434,1275691.40405869,366.73462,20,8,2017,16,0,20,8,2017,23,59
2017-08-21 00:00:00,4069.13,4119.62,3953.4,4043.63,443.413272,1503302399999,1799369.1969249,2131,371.458967,1507741.45470925,0,2017-08-21 07:59:59,2017-08-21 00:00:00,4069.13,4119.62,3953.4,4043.63,1799369.1969249,2131,371.458967,1507741.45470925,443.413272,21,8,2017,0,0,21,8,2017,7,59
2017-08-21 08:00:00,4043.63,4088.12,3911.79,4022.0,122.64111,1503331199999,492783.52053459,933,81.660296,328902.95706635,0,2017-08-21 15:59:59,2017-08-21 08:00:00,4043.63,4088.12,3911.79,4022.0,492783.52053459,933,81.660296,328902.95706635,122.64111,21,8,2017,8,0,21,8,2017,15,59
2017-08-21 16:00:00,4005.99,4070.49,3918.8,4016.0,125.688678,1503359999999,505078.99656779,908,104.236844,419018.14138277,0,2017-08-21 23:59:59,2017-08-21 16:00:00,4005.99,4070.49,3918.8,4016.0,505078.99656779,908,104.236844,419018.14138277,125.688678,21,8,2017,16,0,21,8,2017,23,59
2017-08-22 00:00:00,4016.0,4016.0,3400.0,3798.08,281.906865,1503388799999,1070390.17887148,1666,188.641184,720220.83181073,0,2017-08-22 07:59:59,2017-08-22 00:00:00,4016.0,4016.0,3400.0,3798.08,1070390.17887148,1666,188.641184,720220.83181073,281.906865,22,8,2017,0,0,22,8,2017,7,59
2017-08-22 08:00:00,3798.08,3990.12,3750.08,3858.23,401.089657,1503417599999,1552462.93876533,2937,180.65842,697949.71769924,0,2017-08-22 15:59:59,2017-08-22 08:00:00,3798.08,3990.12,3750.08,3858.23,1552462.93876533,2937,180.65842,697949.71769924,401.089657,22,8,2017,8,0,22,8,2017,15,59
2017-08-22 16:00:00,3858.23,4104.82,3853.47,4040.0,283.688336,1503446399999,1129652.6545037,1891,54.695577,219017.81983229,0,2017-08-22 23:59:59,2017-08-22 16:00:00,3858.23,4104.82,3853.47,4040.0,1129652.6545037,1891,54.695577,219017.81983229,283.688336,22,8,2017,16,0,22,8,2017,23,59
2017-08-23 00:00:00,4040.0,4127.99,4013.89,4074.88,301.497987,1503475199999,1229325.71310081,2108,50.704692,207518.67637424,0,2017-08-23 07:59:59,2017-08-23 00:00:00,4040.0,4127.99,4013.89,4074.88,1229325.71310081,2108,50.704692,207518.67637424,301.497987,23,8,2017,0,0,23,8,2017,7,59
2017-08-23 08:00:00,4081.63,4265.8,4057.0,4197.05,372.384591,1503503999999,1560422.34864195,3654,165.142945,694795.01565764,0,2017-08-23 15:59:59,2017-08-23 08:00:00,4081.63,4265.8,4057.0,4197.05,1560422.34864195,3654,165.142945,694795.01565764,372.384591,23,8,2017,8,0,23,8,2017,15,59
2017-08-23 16:00:00,4226.94,4259.58,4069.8,4114.01,327.253987,1503532799999,1358938.40407692,2867,93.571455,391253.40316275,0,2017-08-23 23:59:59,2017-08-23 16:00:00,4226.94,4259.58,4069.8,4114.01,1358938.40407692,2867,93.571455,391253.40316275,327.253987,23,8,2017,16,0,23,8,2017,23,59
2017-08-24 00:00:00,4147.0,4204.55,4085.01,4153.32,246.69961,1503561599999,1021414.90419419,1692,48.716892,202353.92754135,0,2017-08-24 07:59:59,2017-08-24 00:00:00,4147.0,4204.55,4085.01,4153.32,1021414.90419419,1692,48.716892,202353.92754135,246.69961,24,8,2017,0,0,24,8,2017,7,59
2017-08-24 08:00:00,4153.8,4250.94,4136.33,4222.0,318.48383,1503590399999,1333428.96677508,2978,116.438582,488476.77493134,0,2017-08-24 15:59:59,2017-08-24 08:00:00,4153.8,4250.94,4136.33,4222.0,1333428.96677508,2978,116.438582,488476.77493134,318.48383,24,8,2017,8,0,24,8,2017,15,59
2017-08-24 16:00:00,4223.06,4371.68,4178.22,4316.01,222.235313,1503619199999,941632.54219549,1577,41.664938,177548.36165851,0,2017-08-24 23:59:59,2017-08-24 16:00:00,4223.06,4371.68,4178.22,4316.01,941632.54219549,1577,41.664938,177548.36165851,222.235313,24,8,2017,16,0,24,8,2017,23,59
2017-08-25 00:00:00,4316.01,4370.0,4267.5,4329.0,242.614069,1503647999999,1049847.50355262,2436,46.770824,202935.99217119,0,2017-08-25 07:59:59,2017-08-25 00:00:00,4316.01,4370.0,4267.5,4329.0,1049847.50355262,2436,46.770824,202935.99217119,242.614069,25,8,2017,0,0,25,8,2017,7,59
2017-08-25 08:00:00,4317.81,4422.29,4261.13,4394.36,238.639716,1503676799999,1032642.98497561,3101,39.890002,173031.57600299,0,2017-08-25 15:59:59,2017-08-25 08:00:00,4317.81,4422.29,4261.13,4394.36,1032642.98497561,3101,39.890002,173031.57600299,238.639716,25,8,2017,8,0,25,8,2017,15,59
2017-08-25 16:00:00,4394.36,4453.91,4247.48,4280.68,92.358955,1503705599999,402146.86083504,1017,13.437148,58609.56757227,0,2017-08-25 23:59:59,2017-08-25 16:00:00,4394.36,4453.91,4247.48,4280.68,402146.86083504,1017,13.437148,58609.56757227,92.358955,25,8,2017,16,0,25,8,2017,23,59
2017-08-26 00:00:00,4280.71,4319.7,4228.99,4319.7,70.345856,1503734399999,301474.10402223,689,13.131804,56462.6863317,0,2017-08-26 07:59:59,2017-08-26 00:00:00,4280.71,4319.7,4228.99,4319.7,301474.10402223,689,13.131804,56462.6863317,70.345856,26,8,2017,0,0,26,8,2017,7,59
2017-08-26 08:00:00,4319.7,4319.7,4221.14,4275.0,70.808065,1503763199999,303217.38856551,606,17.896216,76733.0606687,0,2017-08-26 15:59:59,2017-08-26 08:00:00,4319.7,4319.7,4221.14,4275.0,303217.38856551,606,17.896216,76733.0606687,70.808065,26,8,2017,8,0,26,8,2017,15,59
2017-08-26 16:00:00,4275.0,4367.0,4212.41,4337.44,86.954147,1503791999999,373174.24074436,965,25.162121,108168.05350205,0,2017-08-26 23:59:59,2017-08-26 16:00:00,4275.0,4367.0,4212.41,4337.44,373174.24074436,965,25.162121,108168.05350205,86.954147,26,8,2017,16,0,26,8,2017,23,59
2017-08-27 00:00:00,4332.51,4400.0,4293.42,4313.84,110.458587,1503820799999,479722.70859871,1231,26.133039,113763.62636385,0,2017-08-27 07:59:59,2017-08-27 00:00:00,4332.51,4400.0,4293.42,4313.84,479722.70859871,1231,26.133039,113763.62636385,110.458587,27,8,2017,0,0,27,8,2017,7,59
2017-08-27 08:00:00,4331.29,4352.34,4285.54,4325.0,92.416106,1503849599999,399080.82670547,1311,26.920629,116582.77123078,0,2017-08-27 15:59:59,2017-08-27 08:00:00,4331.29,4352.34,4285.54,4325.0,399080.82670547,1311,26.920629,116582.77123078,92.416106,27,8,2017,8,0,27,8,2017,15,59
2017-08-27 16:00:00,4290.01,4386.79,4290.01,4310.01,147.817892,1503878399999,642776.52672139,1128,48.59769,212095.78177752,0,2017-08-27 23:59:59,2017-08-27 16:00:00,4290.01,4386.79,4290.01,4310.01,642776.52672139,1128,48.59769,212095.78177752,147.817892,27,8,2017,16,0,27,8,2017,23,59
2017-08-28 00:00:00,4310.01,4330.36,4124.54,4261.9,167.692553,1503907199999,710965.61579394,1542,60.109601,254707.99872497,0,2017-08-28 07:59:59,2017-08-28 00:00:00,4310.01,4330.36,4124.54,4261.9,710965.61579394,1542,60.109601,254707.99872497,167.692553,28,8,2017,0,0,28,8,2017,7,59
2017-08-28 08:00:00,4261.9,4365.4,4226.93,4273.59,243.580585,1503935999999,1045729.3485671,1449,62.369388,269097.58155903,0,2017-08-28 15:59:59,2017-08-28 08:00:00,4261.9,4365.4,4226.93,4273.59,1045729.3485671,1449,62.369388,269097.58155903,243.580585,28,8,2017,8,0,28,8,2017,15,59
2017-08-28 16:00:00,4317.2,4399.82,4273.59,4386.69,192.568478,1503964799999,834965.56143849,1358,20.308793,88558.62582734,0,2017-08-28 23:59:59,2017-08-28 16:00:00,4317.2,4399.82,4273.59,4386.69,834965.56143849,1358,20.308793,88558.62582734,192.568478,28,8,2017,16,0,28,8,2017,23,59
2017-08-29 00:00:00,4353.65,4404.07,4313.55,4329.02,207.319033,1503993599999,904058.09116968,1512,46.881931,205366.67640352,0,2017-08-29 07:59:59,2017-08-29 00:00:00,4353.65,4404.07,4313.55,4329.02,904058.09116968,1512,46.881931,205366.67640352,207.319033,29,8,2017,0,0,29,8,2017,7,59
2017-08-29 08:00:00,4328.12,4625.85,4328.12,4570.0,216.816,1504022399999,961915.80517435,1540,54.439444,244160.85136457,0,2017-08-29 15:59:59,2017-08-29 08:00:00,4328.12,4625.85,4328.12,4570.0,961915.80517435,1540,54.439444,244160.85136457,216.816,29,8,2017,8,0,29,8,2017,15,59
2017-08-29 16:00:00,4569.65,4624.99,4496.95,4587.48,179.409995,1504051199999,816509.83948588,1107,42.121192,192454.49291849,0,2017-08-29 23:59:59,2017-08-29 16:00:00,4569.65,4624.99,4496.95,4587.48,816509.83948588,1107,42.121192,192454.49291849,179.409995,29,8,2017,16,0,29,8,2017,23,59
2017-08-30 00:00:00,4564.52,4647.51,4527.45,4550.02,268.976481,1504079999999,1235103.29463362,1558,44.35635,204454.32345502,0,2017-08-30 07:59:59,2017-08-30 00:00:00,4564.52,4647.51,4527.45,4550.02,1235103.29463362,1558,44.35635,204454.32345502,268.976481,30,8,2017,0,0,30,8,2017,7,59
2017-08-30 08:00:00,4550.0,4597.0,4416.01,4546.77,339.165309,1504108799999,1535073.1990964,2537,115.455647,524236.10238136,0,2017-08-30 15:59:59,2017-08-30 08:00:00,4550.0,4597.0,4416.01,4546.77,1535073.1990964,2537,115.455647,524236.10238136,339.165309,30,8,2017,8,0,30,8,2017,15,59
2017-08-30 16:00:00,4555.0,4609.92,4516.87,4555.14,200.326981,1504137599999,913538.19293121,1456,36.250255,165929.81167245,0,2017-08-30 23:59:59,2017-08-30 16:00:00,4555.0,4609.92,4516.87,4555.14,913538.19293121,1456,36.250255,165929.81167245,200.326981,30,8,2017,16,0,30,8,2017,23,59
2017-08-31 00:00:00,4555.14,4628.12,4555.14,4592.16,212.649806,1504166399999,975713.05640458,1444,31.627604,145297.1626408,0,2017-08-31 07:59:59,2017-08-31 00:00:00,4555.14,4628.12,4555.14,4592.16,975713.05640458,1444,31.627604,145297.1626408,212.649806,31,8,2017,0,0,31,8,2017,7,59
2017-08-31 08:00:00,4603.58,4685.55,4572.64,4648.82,218.872006,1504195199999,1015806.83578914,1551,51.756196,241031.37751856,0,2017-08-31 15:59:59,2017-08-31 08:00:00,4603.58,4685.55,4572.64,4648.82,1015806.83578914,1551,51.756196,241031.37751856,218.872006,31,8,2017,8,0,31,8,2017,15,59
2017-08-31 16:00:00,4648.82,4745.42,4638.98,4724.89,125.43499,1504223999999,588358.83181812,1166,48.563525,228013.99374298,0,2017-08-31 23:59:59,2017-08-31 16:00:00,4648.82,4745.42,4638.98,4724.89,588358.83181812,1166,48.563525,228013.99374298,125.43499,31,8,2017,16,0,31,8,2017,23,59
2017-09-01 00:00:00,4689.89,4767.0,4654.88,4707.5,176.874112,1504252799999,833040.51633816,1164,34.640142,163977.9172264,0,2017-09-01 07:59:59,2017-09-01 00:00:00,4689.89,4767.0,4654.88,4707.5,833040.51633816,1164,34.640142,163977.9172264,176.874112,1,9,2017,0,0,1,9,2017,7,59
2017-09-01 08:00:00,4715.0,4839.92,4708.09,4803.83,199.854367,1504281599999,949989.837121,1328,44.133446,210237.1188036,0,2017-09-01 15:59:59,2017-09-01 08:00:00,4715.0,4839.92,4708.09,4803.83,949989.837121,1328,44.133446,210237.1188036,199.854367,1,9,2017,8,0,1,9,2017,15,59
2017-09-01 16:00:00,4756.46,4885.55,4738.94,4834.91,183.937887,1504310399999,882135.205787,1508,39.886515,192039.39486734,0,2017-09-01 23:59:59,2017-09-01 16:00:00,4756.46,4885.55,4738.94,4834.91,882135.205787,1508,39.886515,192039.39486734,183.937887,1,9,2017,16,0,1,9,2017,23,59
2017-09-02 00:00:00,4796.16,4939.19,4473.35,4697.71,324.308136,1504339199999,1535966.70306933,2744,148.353001,700601.03573397,0,2017-09-02 07:59:59,2017-09-02 00:00:00,4796.16,4939.19,4473.35,4697.71,1535966.70306933,2744,148.353001,700601.03573397,324.308136,2,9,2017,0,0,2,9,2017,7,59
2017-09-02 08:00:00,4701.02,4709.4,4354.61,4460.19,329.544361,1504367999999,1500343.32590915,2397,121.370129,552277.95476569,0,2017-09-02 15:59:59,2017-09-02 08:00:00,4701.02,4709.4,4354.61,4460.19,1500343.32590915,2397,121.370129,552277.95476569,329.544361,2,9,2017,8,0,2,9,2017,15,59
2017-09-02 16:00:00,4465.12,4554.98,4286.87,4472.14,275.296098,1504396799999,1221413.91583852,2334,109.476733,485455.09491769,0,2017-09-02 23:59:59,2017-09-02 16:00:00,4465.12,4554.98,4286.87,4472.14,1221413.91583852,2334,109.476733,485455.09491769,275.296098,2,9,2017,16,0,2,9,2017,23,59
2017-09-03 00:00:00,4508.5,4714.76,4467.88,4620.87,232.321642,1504425599999,1070867.1139385,1949,89.91877,414673.53374299,0,2017-09-03 07:59:59,2017-09-03 00:00:00,4508.5,4714.76,4467.88,4620.87,1070867.1139385,1949,89.91877,414673.53374299,232.321642,3,9,2017,0,0,3,9,2017,7,59
2017-09-03 08:00:00,4610.52,4674.86,4298.33,4384.15,273.485038,1504454399999,1217617.63049665,2512,106.062222,471770.10924833,0,2017-09-03 15:59:59,2017-09-03 08:00:00,4610.52,4674.86,4298.33,4384.15,1217617.63049665,2512,106.062222,471770.10924833,273.485038,3,9,2017,8,0,3,9,2017,15,59
2017-09-03 16:00:00,4351.02,4583.84,4345.01,4509.08,185.409518,1504483199999,832568.00786666,1561,62.953544,283201.04860562,0,2017-09-03 23:59:59,2017-09-03 16:00:00,4351.02,4583.84,4345.01,4509.08,832568.00786666,1561,62.953544,283201.04860562,185.409518,3,9,2017,16,0,3,9,2017,23,59
2017-09-04 00:00:00,4505.0,4527.49,4052.0,4186.96,357.244716,1504511999999,1548560.0222475,2389,127.229116,553001.63247859,0,2017-09-04 07:59:59,2017-09-04 00:00:00,4505.0,4527.49,4052.0,4186.96,1548560.0222475,2389,127.229116,553001.63247859,357.244716,4,9,2017,0,0,4,9,2017,7,59
2017-09-04 08:00:00,4102.05,4437.68,4014.76,4015.03,740.921265,1504540799999,3140233.29779729,4490,339.005501,1442641.48182591,0,2017-09-04 15:59:59,2017-09-04 08:00:00,4102.05,4437.68,4014.76,4015.03,3140233.29779729,4490,339.005501,1442641.48182591,740.921265,4,9,2017,8,0,4,9,2017,15,59
2017-09-04 16:00:00,4015.03,4300.95,3972.51,4100.11,296.478633,1504569599999,1221154.17004495,2438,112.366234,464719.49861214,0,2017-09-04 23:59:59,2017-09-04 16:00:00,4015.03,4300.95,3972.51,4100.11,1221154.17004495,2438,112.366234,464719.49861214,296.478633,4,9,2017,16,0,4,9,2017,23,59
2017-09-05 00:00:00,4106.97,4190.4,3603.0,4190.4,500.571716,1504598399999,1987273.22430675,4411,205.827696,820682.18246556,0,2017-09-05 07:59:59,2017-09-05 00:00:00,4106.97,4190.4,3603.0,4190.4,1987273.22430675,4411,205.827696,820682.18246556,500.571716,5,9,2017,0,0,5,9,2017,7,59
2017-09-05 08:00:00,4190.0,4298.0,4050.0,4151.0,467.190874,1504627199999,1958974.42508953,3581,205.982432,864867.11604643,0,2017-09-05 15:59:59,2017-09-05 08:00:00,4190.0,4298.0,4050.0,4151.0,1958974.42508953,3581,205.982432,864867.11604643,467.190874,5,9,2017,8,0,5,9,2017,15,59
2017-09-05 16:00:00,4140.0,4484.99,4096.06,4366.47,261.175567,1504655999999,1137205.53735443,2092,121.665937,528748.54110047,0,2017-09-05 23:59:59,2017-09-05 16:00:00,4140.0,4484.99,4096.06,4366.47,1137205.53735443,2092,121.665937,528748.54110047,261.175567,5,9,2017,16,0,5,9,2017,23,59
2017-09-06 00:00:00,4366.49,4522.81,4335.26,4461.29,353.728511,1504684799999,1570102.96155829,3600,174.938909,778131.4227502,0,2017-09-06 07:59:59,2017-09-06 00:00:00,4366.49,4522.81,4335.26,4461.29,1570102.96155829,3600,174.938909,778131.4227502,353.728511,6,9,2017,0,0,6,9,2017,7,59
2017-09-06 08:00:00,4476.13,4619.47,4422.28,4619.43,436.891617,1504713599999,1978863.98330437,4313,242.365776,1099116.50740965,0,2017-09-06 15:59:59,2017-09-06 08:00:00,4476.13,4619.47,4422.28,4619.43,1978863.98330437,4313,242.365776,1099116.50740965,436.891617,6,9,2017,8,0,6,9,2017,15,59
2017-09-06 16:00:00,4619.43,4662.87,4610.0,4619.77,16.743598,1504742399999,77379.11058057,43,5.618378,25983.81075555,0,2017-09-06 23:59:59,2017-09-06 16:00:00,4619.43,4662.87,4610.0,4619.77,77379.11058057,43,5.618378,25983.81075555,16.743598,6,9,2017,16,0,6,9,2017,23,59
2017-09-07 00:00:00,4619.77,4661.93,4438.19,4510.25,153.119333,1504771199999,691130.54731766,842,65.802763,297555.51423927,0,2017-09-07 07:59:59,2017-09-07 00:00:00,4619.77,4661.93,4438.19,4510.25,691130.54731766,842,65.802763,297555.51423927,153.119333,7,9,2017,0,0,7,9,2017,7,59
2017-09-07 08:00:00,4475.01,4759.25,4458.0,4755.0,257.719959,1504799999999,1193621.14128118,1558,131.546199,609556.52249011,0,2017-09-07 15:59:59,2017-09-07 08:00:00,4475.01,4759.25,4458.0,4755.0,1193621.14128118,1558,131.546199,609556.52249011,257.719959,7,9,2017,8,0,7,9,2017,15,59
2017-09-07 16:00:00,4755.0,4788.59,4586.13,4691.61,89.590683,1504828799999,421043.44778431,670,43.334987,204187.20684528,0,2017-09-07 23:59:59,2017-09-07 16:00:00,4755.0,4788.59,4586.13,4691.61,421043.44778431,670,43.334987,204187.20684528,89.590683,7,9,2017,16,0,7,9,2017,23,59
