timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,1h_close_time,1h_open_time,1h_open,1h_high,1h_low,1h_close,1h_quote_asset_volume,1h_number_of_trades,1h_taker_buy_base_asset_volume,1h_taker_buy_quote_asset_volume,1h_volume,1h_open_time_day,1h_open_time_month,1h_open_time_year,1h_open_time_hour,1h_open_time_minute,1h_close_time_day,1h_close_time_month,1h_close_time_year,1h_close_time_hour,1h_close_time_minute
2023-06-26 15:00:00,30394.56,30461.37,30325.0,30419.62,1452.03887,1687795199999,44131476.9790716,33996,579.02904,17600042.3883671,0,2023-06-26 15:59:59,2023-06-26 15:00:00,30394.56,30461.37,30325.0,30419.62,44131476.9790716,33996,579.02904,17600042.3883671,1452.03887,26,6,2023,15,0,26,6,2023,15,59
2023-06-26 16:00:00,30419.63,30432.0,29982.47,30100.47,4174.44025,1687798799999,125902968.4418119,76598,1783.02452,53785970.5134071,0,2023-06-26 16:59:59,2023-06-26 16:00:00,30419.63,30432.0,29982.47,30100.47,125902968.4418119,76598,1783.02452,53785970.5134071,4174.44025,26,6,2023,16,0,26,6,2023,16,59
2023-06-26 17:00:00,30100.46,30170.38,29930.0,30084.63,3609.93446,1687802399999,108550758.0660561,66573,1783.29851,53627748.8383179,0,2023-06-26 17:59:59,2023-06-26 17:00:00,30100.46,30170.38,29930.0,30084.63,108550758.0660561,66573,1783.29851,53627748.8383179,3609.93446,26,6,2023,17,0,26,6,2023,17,59
2023-06-26 18:00:00,30084.63,30239.62,30040.0,30213.36,1794.10177,1687805999999,54075230.3387198,36780,917.14835,27646555.470279,0,2023-06-26 18:59:59,2023-06-26 18:00:00,30084.63,30239.62,30040.0,30213.36,54075230.3387198,36780,917.14835,27646555.470279,1794.10177,26,6,2023,18,0,26,6,2023,18,59
2023-06-26 19:00:00,30213.35,30306.96,30070.42,30243.97,1643.44544,1687809599999,49611198.4062668,37589,847.96863,25598843.8230285,0,2023-06-26 19:59:59,2023-06-26 19:00:00,30213.35,30306.96,30070.42,30243.97,49611198.4062668,37589,847.96863,25598843.8230285,1643.44544,26,6,2023,19,0,26,6,2023,19,59
2023-06-26 20:00:00,30243.97,30290.0,30141.7,30161.78,1129.49012,1687813199999,34130894.8387392,26390,534.40117,16148284.9469482,0,2023-06-26 20:59:59,2023-06-26 20:00:00,30243.97,30290.0,30141.7,30161.78,34130894.8387392,26390,534.40117,16148284.9469482,1129.49012,26,6,2023,20,0,26,6,2023,20,59
2023-06-26 21:00:00,30161.78,30220.59,30116.9,30158.07,809.37593,1687816799999,24421871.5008802,26607,427.18514,12889979.5743006,0,2023-06-26 21:59:59,2023-06-26 21:00:00,30161.78,30220.59,30116.9,30158.07,24421871.5008802,26607,427.18514,12889979.5743006,809.37593,26,6,2023,21,0,26,6,2023,21,59
2023-06-26 22:00:00,30158.07,30258.14,30099.0,30227.51,884.18364,1687820399999,26690171.8900048,25970,448.44052,13537136.096649,0,2023-06-26 22:59:59,2023-06-26 22:00:00,30158.07,30258.14,30099.0,30227.51,26690171.8900048,25970,448.44052,13537136.096649,884.18364,26,6,2023,22,0,26,6,2023,22,59
2023-06-26 23:00:00,30227.5,30286.63,30197.51,30267.99,590.47613,1687823999999,17855644.7963636,17778,304.45464,9206836.6301968,0,2023-06-26 23:59:59,2023-06-26 23:00:00,30227.5,30286.63,30197.51,30267.99,17855644.7963636,17778,304.45464,9206836.6301968,590.47613,26,6,2023,23,0,26,6,2023,23,59
2023-06-27 00:00:00,30267.99,30381.21,30226.17,30354.02,1243.43295,1687827599999,37684404.643485,30401,639.96866,19396598.8760764,0,2023-06-27 00:59:59,2023-06-27 00:00:00,30267.99,30381.21,30226.17,30354.02,37684404.643485,30401,639.96866,19396598.8760764,1243.43295,27,6,2023,0,0,27,6,2023,0,59
2023-06-27 01:00:00,30354.01,30390.0,30273.02,30373.77,904.74577,1687831199999,27441186.9191759,25103,413.02911,12528041.8739488,0,2023-06-27 01:59:59,2023-06-27 01:00:00,30354.01,30390.0,30273.02,30373.77,27441186.9191759,25103,413.02911,12528041.8739488,904.74577,27,6,2023,1,0,27,6,2023,1,59
2023-06-27 02:00:00,30373.76,30496.88,30353.48,30480.06,1299.70052,1687834799999,39556050.7051761,26886,813.88544,24772825.8025324,0,2023-06-27 02:59:59,2023-06-27 02:00:00,30373.76,30496.88,30353.48,30480.06,39556050.7051761,26886,813.88544,24772825.8025324,1299.70052,27,6,2023,2,0,27,6,2023,2,59
2023-06-27 03:00:00,30480.07,30484.0,30363.79,30371.57,1442.2585,1687838399999,43887465.5159537,27061,630.44328,19187608.9229493,0,2023-06-27 03:59:59,2023-06-27 03:00:00,30480.07,30484.0,30363.79,30371.57,43887465.5159537,27061,630.44328,19187608.9229493,1442.2585,27,6,2023,3,0,27,6,2023,3,59
2023-06-27 04:00:00,30371.56,30385.0,30332.95,30348.8,940.55778,1687841999999,28559762.1764324,19586,321.6689,9766851.2402537,0,2023-06-27 04:59:59,2023-06-27 04:00:00,30371.56,30385.0,30332.95,30348.8,28559762.1764324,19586,321.6689,9766851.2402537,940.55778,27,6,2023,4,0,27,6,2023,4,59
2023-06-27 05:00:00,30348.81,30366.09,30247.98,30317.9,1197.28892,1687845599999,36293735.8860015,24204,440.32373,13346985.4743198,0,2023-06-27 05:59:59,2023-06-27 05:00:00,30348.81,30366.09,30247.98,30317.9,36293735.8860015,24204,440.32373,13346985.4743198,1197.28892,27,6,2023,5,0,27,6,2023,5,59
2023-06-27 06:00:00,30317.91,30322.0,30233.58,30320.14,785.33529,1687849199999,23777754.0629946,22717,331.11102,10025172.3706775,0,2023-06-27 06:59:59,2023-06-27 06:00:00,30317.91,30322.0,30233.58,30320.14,23777754.0629946,22717,331.11102,10025172.3706775,785.33529,27,6,2023,6,0,27,6,2023,6,59
2023-06-27 07:00:00,30320.14,30470.8,30307.18,30411.22,1229.54018,1687852799999,37356746.8833135,28598,655.3245,19911253.247356,0,2023-06-27 07:59:59,2023-06-27 07:00:00,30320.14,30470.8,30307.18,30411.22,37356746.8833135,28598,655.3245,19911253.247356,1229.54018,27,6,2023,7,0,27,6,2023,7,59
2023-06-27 08:00:00,30411.23,30448.45,30355.05,30395.14,984.61427,1687856399999,29930925.3901117,22761,385.79707,11727780.0665103,0,2023-06-27 08:59:59,2023-06-27 08:00:00,30411.23,30448.45,30355.05,30395.14,29930925.3901117,22761,385.79707,11727780.0665103,984.61427,27,6,2023,8,0,27,6,2023,8,59
2023-06-27 09:00:00,30395.13,30400.0,30336.0,30377.98,841.1378,1687859999999,25545807.8647463,22008,306.41117,9305723.6639177,0,2023-06-27 09:59:59,2023-06-27 09:00:00,30395.13,30400.0,30336.0,30377.98,25545807.8647463,22008,306.41117,9305723.6639177,841.1378,27,6,2023,9,0,27,6,2023,9,59
2023-06-27 10:00:00,30377.97,30705.35,30377.97,30656.57,4905.90376,1687863599999,150091492.9248085,70767,2667.82697,81593305.6507322,0,2023-06-27 10:59:59,2023-06-27 10:00:00,30377.97,30705.35,30377.97,30656.57,150091492.9248085,70767,2667.82697,81593305.6507322,4905.90376,27,6,2023,10,0,27,6,2023,10,59
2023-06-27 11:00:00,30656.56,30786.99,30537.0,30729.1,2201.27766,1687867199999,67488733.9461187,41411,1099.38827,33717931.2674899,0,2023-06-27 11:59:59,2023-06-27 11:00:00,30656.56,30786.99,30537.0,30729.1,67488733.9461187,41411,1099.38827,33717931.2674899,2201.27766,27,6,2023,11,0,27,6,2023,11,59
2023-06-27 12:00:00,30729.09,30769.04,30633.21,30713.99,2338.57206,1687870799999,71794233.9049522,37322,1110.83226,34102869.625183,0,2023-06-27 12:59:59,2023-06-27 12:00:00,30729.09,30769.04,30633.21,30713.99,71794233.9049522,37322,1110.83226,34102869.625183,2338.57206,27,6,2023,12,0,27,6,2023,12,59
2023-06-27 13:00:00,30713.99,30720.0,30528.0,30610.41,1781.80311,1687874399999,54536950.6614931,39208,771.31205,23605653.2856325,0,2023-06-27 13:59:59,2023-06-27 13:00:00,30713.99,30720.0,30528.0,30610.41,54536950.6614931,39208,771.31205,23605653.2856325,1781.80311,27,6,2023,13,0,27,6,2023,13,59
2023-06-27 14:00:00,30610.41,30994.97,30585.23,30808.63,5635.51146,1687877999999,173691582.0789331,95209,2897.37073,89301057.9290786,0,2023-06-27 14:59:59,2023-06-27 14:00:00,30610.41,30994.97,30585.23,30808.63,173691582.0789331,95209,2897.37073,89301057.9290786,5635.51146,27,6,2023,14,0,27,6,2023,14,59
2023-06-27 15:00:00,30808.63,30820.0,30383.0,30498.74,3648.38913,1687881599999,111553156.8942742,59468,1609.92176,49218346.4055798,0,2023-06-27 15:59:59,2023-06-27 15:00:00,30808.63,30820.0,30383.0,30498.74,111553156.8942742,59468,1609.92176,49218346.4055798,3648.38913,27,6,2023,15,0,27,6,2023,15,59
2023-06-27 16:00:00,30498.74,30748.0,30455.5,30710.65,2848.85496,1687885199999,87218223.3125663,48454,1557.26409,47692522.3531881,0,2023-06-27 16:59:59,2023-06-27 16:00:00,30498.74,30748.0,30455.5,30710.65,87218223.3125663,48454,1557.26409,47692522.3531881,2848.85496,27,6,2023,16,0,27,6,2023,16,59
2023-06-27 17:00:00,30710.64,30769.96,30618.68,30733.2,2690.02139,1687888799999,82553517.7413293,39504,1761.7018,54062720.4377571,0,2023-06-27 17:59:59,2023-06-27 17:00:00,30710.64,30769.96,30618.68,30733.2,82553517.7413293,39504,1761.7018,54062720.4377571,2690.02139,27,6,2023,17,0,27,6,2023,17,59
2023-06-27 18:00:00,30733.19,30737.93,30626.67,30686.32,1038.77446,1687892399999,31883813.4945621,22889,560.23237,17195699.9300452,0,2023-06-27 18:59:59,2023-06-27 18:00:00,30733.19,30737.93,30626.67,30686.32,31883813.4945621,22889,560.23237,17195699.9300452,1038.77446,27,6,2023,18,0,27,6,2023,18,59
2023-06-27 19:00:00,30686.33,30737.99,30638.91,30648.03,931.40904,1687895999999,28580581.1314922,24255,374.32919,11486062.9036473,0,2023-06-27 19:59:59,2023-06-27 19:00:00,30686.33,30737.99,30638.91,30648.03,28580581.1314922,24255,374.32919,11486062.9036473,931.40904,27,6,2023,19,0,27,6,2023,19,59
2023-06-27 20:00:00,30648.03,30716.0,30554.09,30649.96,1119.38161,1687899599999,34283742.2633537,28321,521.85134,15984185.9840094,0,2023-06-27 20:59:59,2023-06-27 20:00:00,30648.03,30716.0,30554.09,30649.96,34283742.2633537,28321,521.85134,15984185.9840094,1119.38161,27,6,2023,20,0,27,6,2023,20,59
2023-06-27 21:00:00,30649.96,30728.0,30575.29,30717.42,1359.51716,1687903199999,41672727.0832327,28953,641.2361,19653485.027605,0,2023-06-27 21:59:59,2023-06-27 21:00:00,30649.96,30728.0,30575.29,30717.42,41672727.0832327,28953,641.2361,19653485.027605,1359.51716,27,6,2023,21,0,27,6,2023,21,59
2023-06-27 22:00:00,30717.41,30736.24,30579.34,30586.45,720.01602,1687906799999,22079397.336624,20921,307.22321,9420925.3393633,0,2023-06-27 22:59:59,2023-06-27 22:00:00,30717.41,30736.24,30579.34,30586.45,22079397.336624,20921,307.22321,9420925.3393633,720.01602,27,6,2023,22,0,27,6,2023,22,59
2023-06-27 23:00:00,30586.45,30726.27,30573.13,30692.44,611.59777,1687910399999,18744264.1982263,18366,332.84215,10200299.0877878,0,2023-06-27 23:59:59,2023-06-27 23:00:00,30586.45,30726.27,30573.13,30692.44,18744264.1982263,18366,332.84215,10200299.0877878,611.59777,27,6,2023,23,0,27,6,2023,23,59
2023-06-28 00:00:00,30692.44,30709.74,30460.56,30614.0,1933.84626,1687913999999,59078596.9437491,45546,919.26471,28083288.1124752,0,2023-06-28 00:59:59,2023-06-28 00:00:00,30692.44,30709.74,30460.56,30614.0,59078596.9437491,45546,919.26471,28083288.1124752,1933.84626,28,6,2023,0,0,28,6,2023,0,59
2023-06-28 01:00:00,30614.01,30665.08,30474.96,30498.42,1035.89683,1687917599999,31662325.0146079,27464,499.39087,15264084.3433692,0,2023-06-28 01:59:59,2023-06-28 01:00:00,30614.01,30665.08,30474.96,30498.42,31662325.0146079,27464,499.39087,15264084.3433692,1035.89683,28,6,2023,1,0,28,6,2023,1,59
2023-06-28 02:00:00,30498.43,30544.8,30336.36,30420.01,1423.15653,1687921199999,43336979.3626592,31423,626.80697,19086922.8511867,0,2023-06-28 02:59:59,2023-06-28 02:00:00,30498.43,30544.8,30336.36,30420.01,43336979.3626592,31423,626.80697,19086922.8511867,1423.15653,28,6,2023,2,0,28,6,2023,2,59
2023-06-28 03:00:00,30420.01,30473.62,30394.86,30452.75,1029.95038,1687924799999,31353881.8784055,20517,656.71161,19992708.918552,0,2023-06-28 03:59:59,2023-06-28 03:00:00,30420.01,30473.62,30394.86,30452.75,31353881.8784055,20517,656.71161,19992708.918552,1029.95038,28,6,2023,3,0,28,6,2023,3,59
2023-06-28 04:00:00,30452.74,30488.83,30390.96,30482.31,828.16855,1687928399999,25211606.2090349,22176,461.76731,14057961.4788387,0,2023-06-28 04:59:59,2023-06-28 04:00:00,30452.74,30488.83,30390.96,30482.31,25211606.2090349,22176,461.76731,14057961.4788387,828.16855,28,6,2023,4,0,28,6,2023,4,59
2023-06-28 05:00:00,30482.31,30482.31,30375.0,30452.53,801.89932,1687931999999,24403147.8318059,23379,338.72898,10307724.3441253,0,2023-06-28 05:59:59,2023-06-28 05:00:00,30482.31,30482.31,30375.0,30452.53,24403147.8318059,23379,338.72898,10307724.3441253,801.89932,28,6,2023,5,0,28,6,2023,5,59
2023-06-28 06:00:00,30452.54,30452.54,30343.58,30375.09,939.99925,1687935599999,28585871.9991815,28273,407.91293,12403421.9477105,0,2023-06-28 06:59:59,2023-06-28 06:00:00,30452.54,30452.54,30343.58,30375.09,28585871.9991815,28273,407.91293,12403421.9477105,939.99925,28,6,2023,6,0,28,6,2023,6,59
2023-06-28 07:00:00,30375.08,30393.49,30155.75,30186.13,3599.80219,1687939199999,108934545.5915843,79438,1548.99356,46864185.7458644,0,2023-06-28 07:59:59,2023-06-28 07:00:00,30375.08,30393.49,30155.75,30186.13,108934545.5915843,79438,1548.99356,46864185.7458644,3599.80219,28,6,2023,7,0,28,6,2023,7,59
2023-06-28 08:00:00,30186.14,30280.8,30150.98,30278.0,1634.54287,1687942799999,49385650.0893702,43994,780.98081,23599568.9949439,0,2023-06-28 08:59:59,2023-06-28 08:00:00,30186.14,30280.8,30150.98,30278.0,49385650.0893702,43994,780.98081,23599568.9949439,1634.54287,28,6,2023,8,0,28,6,2023,8,59
2023-06-28 09:00:00,30278.0,30332.53,30229.99,30304.42,1215.65755,1687946399999,36818927.1528444,33897,614.27935,18603786.9693094,0,2023-06-28 09:59:59,2023-06-28 09:00:00,30278.0,30332.53,30229.99,30304.42,36818927.1528444,33897,614.27935,18603786.9693094,1215.65755,28,6,2023,9,0,28,6,2023,9,59
2023-06-28 10:00:00,30304.42,30344.07,30282.0,30337.62,791.8042,1687949999999,24005818.3479889,27060,369.50759,11202323.4420321,0,2023-06-28 10:59:59,2023-06-28 10:00:00,30304.42,30344.07,30282.0,30337.62,24005818.3479889,27060,369.50759,11202323.4420321,791.8042,28,6,2023,10,0,28,6,2023,10,59
2023-06-28 11:00:00,30337.61,30388.0,30306.13,30310.73,827.59683,1687953599999,25115483.9919553,28987,359.83992,10921136.3671102,0,2023-06-28 11:59:59,2023-06-28 11:00:00,30337.61,30388.0,30306.13,30310.73,25115483.9919553,28987,359.83992,10921136.3671102,827.59683,28,6,2023,11,0,28,6,2023,11,59
2023-06-28 12:00:00,30310.73,30370.0,30037.2,30101.99,3157.68025,1687957199999,95302959.3740134,66251,1512.21149,45641035.2177782,0,2023-06-28 12:59:59,2023-06-28 12:00:00,30310.73,30370.0,30037.2,30101.99,95302959.3740134,66251,1512.21149,45641035.2177782,3157.68025,28,6,2023,12,0,28,6,2023,12,59
2023-06-28 13:00:00,30102.0,30211.54,30009.0,30202.34,2977.81675,1687960799999,89711741.3356726,51814,1417.69371,42711053.8597304,0,2023-06-28 13:59:59,2023-06-28 13:00:00,30102.0,30211.54,30009.0,30202.34,89711741.3356726,51814,1417.69371,42711053.8597304,2977.81675,28,6,2023,13,0,28,6,2023,13,59
2023-06-28 14:00:00,30202.34,30490.86,30147.24,30316.0,3109.70456,1687964399999,94350210.2598,55195,1668.20062,50609392.9330135,0,2023-06-28 14:59:59,2023-06-28 14:00:00,30202.34,30490.86,30147.24,30316.0,94350210.2598,55195,1668.20062,50609392.9330135,3109.70456,28,6,2023,14,0,28,6,2023,14,59
2023-06-28 15:00:00,30316.0,30449.83,30282.21,30411.06,1713.02471,1687967999999,52038904.6506889,33449,916.54146,27843878.0073513,0,2023-06-28 15:59:59,2023-06-28 15:00:00,30316.0,30449.83,30282.21,30411.06,52038904.6506889,33449,916.54146,27843878.0073513,1713.02471,28,6,2023,15,0,28,6,2023,15,59
2023-06-28 16:00:00,30411.07,30466.36,30255.26,30258.0,1596.58976,1687971599999,48479004.7743233,28861,710.15999,21564199.8371496,0,2023-06-28 16:59:59,2023-06-28 16:00:00,30411.07,30466.36,30255.26,30258.0,48479004.7743233,28861,710.15999,21564199.8371496,1596.58976,28,6,2023,16,0,28,6,2023,16,59
2023-06-28 17:00:00,30258.0,30284.0,30056.73,30155.23,2267.12413,1687975199999,68338727.168745,45547,970.82345,29261888.8667908,0,2023-06-28 17:59:59,2023-06-28 17:00:00,30258.0,30284.0,30056.73,30155.23,68338727.168745,45547,970.82345,29261888.8667908,2267.12413,28,6,2023,17,0,28,6,2023,17,59
2023-06-28 18:00:00,30155.24,30256.0,30142.51,30198.15,987.55361,1687978799999,29820914.6662565,23631,491.36669,14838297.9146048,0,2023-06-28 18:59:59,2023-06-28 18:00:00,30155.24,30256.0,30142.51,30198.15,29820914.6662565,23631,491.36669,14838297.9146048,987.55361,28,6,2023,18,0,28,6,2023,18,59
2023-06-28 19:00:00,30198.15,30250.0,29858.8,30100.0,4638.80747,1687982399999,139202766.4092906,78106,2002.9245,60109184.7379453,0,2023-06-28 19:59:59,2023-06-28 19:00:00,30198.15,30250.0,29858.8,30100.0,139202766.4092906,78106,2002.9245,60109184.7379453,4638.80747,28,6,2023,19,0,28,6,2023,19,59
2023-06-28 20:00:00,30099.99,30145.0,29948.82,30108.01,1517.73144,1687985999999,45603115.3098526,35211,769.39631,23118010.451153,0,2023-06-28 20:59:59,2023-06-28 20:00:00,30099.99,30145.0,29948.82,30108.01,45603115.3098526,35211,769.39631,23118010.451153,1517.73144,28,6,2023,20,0,28,6,2023,20,59
2023-06-28 21:00:00,30108.0,30218.55,30030.0,30134.38,919.34826,1687989599999,27693411.3584263,24745,460.04006,13860551.5676141,0,2023-06-28 21:59:59,2023-06-28 21:00:00,30108.0,30218.55,30030.0,30134.38,27693411.3584263,24745,460.04006,13860551.5676141,919.34826,28,6,2023,21,0,28,6,2023,21,59
2023-06-28 22:00:00,30134.39,30183.5,30086.99,30105.94,815.46244,1687993199999,24576910.8089754,20882,365.16428,11004477.944011,0,2023-06-28 22:59:59,2023-06-28 22:00:00,30134.39,30183.5,30086.99,30105.94,24576910.8089754,20882,365.16428,11004477.944011,815.46244,28,6,2023,22,0,28,6,2023,22,59
2023-06-28 23:00:00,30105.94,30183.48,30057.89,30077.41,700.35523,1687996799999,21092137.0840245,19624,308.04711,9277640.9807291,0,2023-06-28 23:59:59,2023-06-28 23:00:00,30105.94,30183.48,30057.89,30077.41,21092137.0840245,19624,308.04711,9277640.9807291,700.35523,28,6,2023,23,0,28,6,2023,23,59
2023-06-29 00:00:00,30077.4,30177.7,30049.98,30079.99,1078.66655,1688000399999,32472997.4969496,28306,485.14531,14606234.9474983,0,2023-06-29 00:59:59,2023-06-29 00:00:00,30077.4,30177.7,30049.98,30079.99,32472997.4969496,28306,485.14531,14606234.9474983,1078.66655,29,6,2023,0,0,29,6,2023,0,59
2023-06-29 01:00:00,30079.99,30245.9,30058.6,30168.77,978.18258,1688003999999,29519965.2342468,24263,554.51911,16731720.6296963,0,2023-06-29 01:59:59,2023-06-29 01:00:00,30079.99,30245.9,30058.6,30168.77,29519965.2342468,24263,554.51911,16731720.6296963,978.18258,29,6,2023,1,0,29,6,2023,1,59
2023-06-29 02:00:00,30168.78,30209.22,30100.0,30121.15,429.49445,1688007599999,12953547.2205115,18836,177.38193,5349154.1138507,0,2023-06-29 02:59:59,2023-06-29 02:00:00,30168.78,30209.22,30100.0,30121.15,12953547.2205115,18836,177.38193,5349154.1138507,429.49445,29,6,2023,2,0,29,6,2023,2,59
2023-06-29 03:00:00,30121.16,30193.1,30100.0,30176.0,464.39193,1688011199999,14002418.7498453,16788,248.59327,7495532.1573942,0,2023-06-29 03:59:59,2023-06-29 03:00:00,30121.16,30193.1,30100.0,30176.0,14002418.7498453,16788,248.59327,7495532.1573942,464.39193,29,6,2023,3,0,29,6,2023,3,59
2023-06-29 04:00:00,30176.0,30222.93,30141.05,30221.3,733.38814,1688014799999,22142746.2795627,15747,414.03419,12499684.068588,0,2023-06-29 04:59:59,2023-06-29 04:00:00,30176.0,30222.93,30141.05,30221.3,22142746.2795627,15747,414.03419,12499684.068588,733.38814,29,6,2023,4,0,29,6,2023,4,59
