timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1672412400000,16414.18000000,16419.47000000,16400.40000000,16412.04000000,1296.45587000,1672412699999,21274188.75331190,27446,651.68482000,10694107.59114900,0
1672412700000,16412.04000000,16427.55000000,16405.09000000,16423.46000000,1207.60083000,1672412999999,19823716.06137650,26511,671.69424000,11026949.77085000,0
1672413000000,16422.79000000,16454.71000000,16422.11000000,16450.11000000,1214.24342000,1672413299999,19962851.55469390,27151,709.18021000,11659499.10209660,0
1672413300000,16450.11000000,16537.33000000,16448.22000000,16507.72000000,2611.58242000,1672413599999,43088190.26404160,42528,1458.87445000,24068149.50991690,0
1672413600000,16507.72000000,16522.18000000,16499.13000000,16517.75000000,1281.48963000,1672413899999,21159929.11404840,27356,645.13906000,10653086.28945200,0
1672413900000,16517.00000000,16525.66000000,16500.00000000,16503.07000000,1123.24249000,1672414199999,18548366.16700410,25313,553.44536000,9139615.41373740,0
1672414200000,16503.76000000,16534.85000000,16502.24000000,16523.19000000,1034.31238000,1672414499999,17084432.18369760,24428,498.13077000,8228183.18168940,0
1672414500000,16522.65000000,16567.17000000,16521.00000000,16542.58000000,1710.74943000,1672414799999,28297787.31947530,31687,844.71733000,13972982.54908250,0
1672414800000,16542.15000000,16565.00000000,16538.49000000,16558.38000000,1237.53460000,1672415099999,20481026.41675230,25957,662.68249000,10967458.56040840,0
1672415100000,16557.55000000,16580.70000000,16552.63000000,16556.38000000,1875.02057000,1672415399999,31057819.99876290,31204,858.14846000,14214519.16863870,0
1672415400000,16557.10000000,16559.87000000,16541.33000000,16543.80000000,813.99004000,1672415699999,13470509.91412500,19427,421.78368000,6980112.83537600,0
1672415700000,16543.80000000,16558.17000000,16541.50000000,16555.26000000,650.67324000,1672415999999,10768945.64915470,17589,322.91461000,5344443.67164840,0
1672416000000,16555.26000000,16577.00000000,16553.37000000,16561.67000000,961.00283000,1672416299999,15919391.70023450,21743,471.91162000,7817406.04266390,0
1672416300000,16562.40000000,16568.84000000,16545.96000000,16559.64000000,793.77686000,1672416599999,13143871.46204000,18757,371.00965000,6143501.83165000,0
1672416600000,16559.63000000,16563.92000000,16533.94000000,16535.22000000,845.13445000,1672416899999,13983742.51303530,19350,375.84571000,6219100.35072650,0
1672416900000,16535.96000000,16541.44000000,16525.08000000,16526.56000000,796.62137000,1672417199999,13171607.04928860,18283,377.68514000,6244909.32910090,0
1672417200000,16525.91000000,16537.04000000,16521.90000000,16529.28000000,662.85044000,1672417499999,10956549.29632340,16751,321.06244000,5307050.44968300,0
1672417500000,16529.64000000,16532.52000000,16517.31000000,16520.66000000,714.53701000,1672417799999,11807029.80625190,15305,397.95713000,6575828.92849130,0
1672417800000,16520.14000000,16537.75000000,16515.45000000,16531.59000000,668.36207000,1672418099999,11046903.19601020,16827,351.27539000,5805929.64894840,0
1672418100000,16530.86000000,16534.31000000,16526.02000000,16532.38000000,389.95483000,1672418399999,6446402.06196770,12019,202.50199000,3347633.13067570,0
1672418400000,16532.39000000,16534.20000000,16522.94000000,16524.82000000,477.69854000,1672418699999,7895660.08961800,12353,222.96663000,3685294.09309260,0
1672418700000,16524.82000000,16544.99000000,16524.08000000,16542.03000000,577.15792000,1672418999999,9544382.89553650,15258,322.38448000,5331151.02371300,0
1672419000000,16542.03000000,16543.29000000,16534.28000000,16537.78000000,394.05536000,1672419299999,6517400.97228520,11469,205.00835000,3390712.03499600,0
1672419300000,16538.11000000,16551.64000000,16534.99000000,16545.86000000,560.53695000,1672419599999,9273743.00097730,15008,294.59933000,4874044.43580250,0
1672419600000,16545.86000000,16551.40000000,16537.20000000,16537.25000000,457.05915000,1672419899999,7561257.47977070,12198,234.23027000,3875100.30304710,0
1672419900000,16537.54000000,16538.41000000,16524.28000000,16532.80000000,474.68148000,1672420199999,7847456.12713530,12865,222.15670000,3672691.52189940,0
1672420200000,16533.07000000,16536.70000000,16521.28000000,16524.91000000,404.02903000,1672420499999,6677425.22096360,12165,181.90915000,3006476.80477970,0
1672420500000,16525.42000000,16529.72000000,16523.70000000,16526.08000000,348.78343000,1672420799999,5764225.86142730,10840,169.64356000,2803686.42203240,0
1672420800000,16526.08000000,16530.32000000,16522.01000000,16527.77000000,379.02484000,1672421099999,6263833.17622090,11022,194.17562000,3209028.20681950,0
1672421100000,16527.77000000,16543.07000000,16525.36000000,16533.14000000,553.97840000,1672421399999,9158547.51644470,14025,277.66516000,4590473.02975500,0
1672421400000,16533.14000000,16543.91000000,16531.38000000,16542.12000000,476.80673000,1672421699999,7884357.60111300,13971,266.73696000,4410779.87805060,0
1672421700000,16542.62000000,16544.69000000,16519.14000000,16521.91000000,643.38939000,1672421999999,10637151.34865150,14918,277.05996000,4580850.21871560,0
1672422000000,16522.26000000,16533.26000000,16521.18000000,16529.93000000,590.62032000,1672422299999,9761617.68487010,13200,320.99528000,5305342.18047940,0
1672422300000,16529.93000000,16531.73000000,16521.93000000,16525.57000000,357.64518000,1672422599999,5910967.94187910,11194,177.45307000,2932900.00664380,0
1672422600000,16525.57000000,16528.96000000,16517.08000000,16519.88000000,438.24922000,1672422899999,7241109.14672090,11714,202.37632000,3343910.86959160,0
1672422900000,16520.71000000,16536.14000000,16518.29000000,16533.12000000,576.85849000,1672423199999,9532595.13340970,15648,302.40841000,4997394.60355100,0
1672423200000,16533.77000000,16534.72000000,16522.34000000,16526.35000000,583.36248000,1672423499999,9642482.07634230,14903,274.25709000,4533291.46396690,0
1672423500000,16526.35000000,16534.92000000,16525.11000000,16532.02000000,352.43814000,1672423799999,5825430.64293260,10656,174.02441000,2876465.83683360,0
1672423800000,16531.47000000,16538.78000000,16530.37000000,16532.40000000,356.75564000,1672424099999,5898446.75981360,10484,179.65990000,2970450.76601100,0
1672424100000,16532.98000000,16538.50000000,16530.41000000,16532.41000000,424.92016000,1672424399999,7025914.22860460,11779,216.72092000,3583522.24014080,0
1672424400000,16532.41000000,16533.98000000,16522.21000000,16525.93000000,503.73842000,1672424699999,8325209.62998530,13227,241.24128000,3986978.95009260,0
1672424700000,16525.93000000,16531.50000000,16518.81000000,16527.20000000,593.78773000,1672424999999,9811477.92955940,13402,298.17428000,4926974.94313350,0
1672425000000,16526.76000000,16545.00000000,16524.00000000,16543.13000000,606.79086000,1672425299999,10031697.96496000,14231,339.25811000,5608889.95836510,0
1672425300000,16543.12000000,16557.64000000,16542.44000000,16545.03000000,779.42794000,1672425599999,12899325.59421780,17177,399.83723000,6617172.92886700,0
1672425600000,16545.03000000,16554.34000000,16541.60000000,16549.55000000,448.03269000,1672425899999,7413727.31366540,11942,222.83041000,3687302.01472350,0
1672425900000,16549.55000000,16559.90000000,16548.84000000,16557.24000000,389.65858000,1672426199999,6450201.50815690,11012,203.05566000,3361320.46242990,0
1672426200000,16557.59000000,16573.01000000,16552.22000000,16569.65000000,628.09306000,1672426499999,10401184.25712860,12967,351.15160000,5815093.18136760,0
1672426500000,16569.64000000,16574.61000000,16556.45000000,16565.77000000,772.88558000,1672426799999,12802901.70114810,17030,375.25583000,6216130.95414790,0
1672426800000,16565.77000000,16570.53000000,16554.44000000,16555.28000000,547.89659000,1672427099999,9073818.31712760,15823,251.64742000,4167601.74989930,0
1672427100000,16555.87000000,16562.41000000,16551.81000000,16554.09000000,399.87940000,1672427399999,6620981.25040120,11819,184.47129000,3054458.51503740,0
1672427400000,16554.09000000,16565.75000000,16550.88000000,16555.88000000,522.85914000,1672427699999,8657654.40257110,12761,264.82891000,4385158.76190380,0
1672427700000,16555.88000000,16560.38000000,16550.07000000,16552.69000000,435.61851000,1672427999999,7211612.01866310,12320,201.54811000,3336655.52026500,0
1672428000000,16553.47000000,16563.18000000,16551.05000000,16560.40000000,293.89612000,1672428299999,4865916.77225120,10139,167.26619000,2769419.61102960,0
1672428300000,16560.40000000,16567.68000000,16557.64000000,16561.85000000,412.95151000,1672428599999,6839369.13430020,11844,217.03236000,3594571.15372100,0
1672428600000,16561.85000000,16564.41000000,16556.10000000,16560.24000000,410.55045000,1672428899999,6799116.92042120,10496,211.42479000,3501473.90748320,0
