timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1649372400000,43629.72000000,43646.91000000,43591.40000000,43637.56000000,76.08984000,1649372699999,3318811.99792570,2759,34.88863000,1521691.57586480,0
1649372700000,43637.56000000,43662.44000000,43612.87000000,43652.64000000,132.62498000,1649372999999,5787881.31465250,3054,90.45443000,3947710.89994840,0
1649373000000,43652.64000000,43684.16000000,43640.00000000,43675.80000000,104.20993000,1649373299999,4549104.94373530,2839,60.45382000,2639150.97786710,0
1649373300000,43675.81000000,43730.00000000,43673.90000000,43729.99000000,90.76755000,1649373599999,3966718.42660340,3521,55.68795000,2433717.36600250,0
1649373600000,43730.00000000,43750.00000000,43590.88000000,43598.02000000,114.15813000,1649373899999,4986822.40927300,4098,51.96449000,2270222.43150530,0
1649373900000,43598.01000000,43647.32000000,43580.65000000,43609.97000000,77.66049000,1649374199999,3387291.81590670,2591,48.05981000,2096146.44236990,0
1649374200000,43609.98000000,43653.26000000,43589.68000000,43610.45000000,71.64985000,1649374499999,3124933.29325160,2486,37.06467000,1616438.43927350,0
1649374500000,43610.45000000,43619.18000000,43586.75000000,43610.03000000,40.82506000,1649374799999,1780118.55831710,2083,21.87779000,953938.89203590,0
1649374800000,43610.04000000,43610.04000000,43554.19000000,43564.44000000,99.55383000,1649375099999,4337724.11499650,2476,47.85615000,2085100.50709590,0
1649375100000,43564.45000000,43584.63000000,43552.44000000,43553.48000000,45.68324000,1649375399999,1990020.79584510,2411,27.85789000,1213520.65783260,0
1649375400000,43553.47000000,43572.25000000,43449.01000000,43458.17000000,144.70770000,1649375699999,6295235.43718800,3895,56.49392000,2457562.36942110,0
1649375700000,43458.18000000,43485.45000000,43425.22000000,43444.19000000,86.31651000,1649375999999,3750994.07919880,2461,35.34999000,1536228.05728430,0
1649376000000,43444.20000000,43468.86000000,43325.99000000,43438.36000000,211.62393000,1649376299999,9183651.21199410,5477,101.36866000,4399263.59256440,0
1649376300000,43438.37000000,43494.14000000,43402.43000000,43494.14000000,88.32452000,1649376599999,3836188.78143470,2911,42.65666000,1852840.27741950,0
1649376600000,43494.14000000,43527.36000000,43460.00000000,43521.74000000,79.03367000,1649376899999,3437577.96371000,3440,45.79877000,1991964.36577310,0
1649376900000,43521.73000000,43522.18000000,43447.80000000,43496.73000000,71.28768000,1649377199999,3099774.45674940,3036,41.01353000,1783222.82365960,0
1649377200000,43496.73000000,43513.40000000,43454.05000000,43460.88000000,46.46556000,1649377499999,2020407.01829800,1997,20.42153000,887962.20402030,0
1649377500000,43460.89000000,43460.89000000,43381.58000000,43386.96000000,60.93081000,1649377799999,2645970.09943130,2253,14.22024000,617420.74061410,0
1649377800000,43386.96000000,43412.34000000,43345.04000000,43363.18000000,93.91103000,1649378099999,4073565.20518060,2392,42.31588000,1835581.07418230,0
1649378100000,43363.18000000,43406.39000000,43363.17000000,43402.04000000,76.25517000,1649378399999,3308416.36843480,2029,43.54622000,1889231.53233660,0
1649378400000,43402.03000000,43453.27000000,43383.62000000,43427.49000000,41.53137000,1649378699999,1803059.33788130,1977,21.92084000,951705.55857180,0
1649378700000,43427.50000000,43448.20000000,43369.92000000,43399.53000000,62.18340000,1649378999999,2698392.62492400,1743,45.00015000,1952767.46714720,0
1649379000000,43399.52000000,43431.70000000,43305.57000000,43309.38000000,83.61112000,1649379299999,3626032.35555110,2600,39.20488000,1699684.42818750,0
1649379300000,43309.38000000,43376.34000000,43309.37000000,43327.46000000,89.13496000,1649379599999,3863591.94828300,2140,21.00001000,910165.16497440,0
1649379600000,43327.47000000,43564.15000000,43310.00000000,43502.67000000,290.66179000,1649379899999,12621280.99407170,5407,182.05097000,7906546.95319660,0
1649379900000,43502.67000000,43547.22000000,43440.77000000,43537.81000000,107.47639000,1649380199999,4675239.41801520,2538,62.86492000,2734207.21986330,0
1649380200000,43537.81000000,43600.00000000,43502.93000000,43586.12000000,105.08777000,1649380499999,4577582.35362980,2662,55.80196000,2431283.63862980,0
1649380500000,43586.13000000,43586.13000000,43528.58000000,43560.00000000,48.56949000,1649380799999,2115363.38962170,2109,17.80417000,775338.74756090,0
1649380800000,43559.99000000,43560.00000000,43501.23000000,43517.55000000,51.18326000,1649381099999,2227549.85395420,1839,28.09403000,1222600.86169160,0
1649381100000,43517.54000000,43546.87000000,43517.54000000,43546.87000000,27.92530000,1649381399999,1215590.49079020,1486,18.76059000,816644.39299170,0
1649381400000,43546.87000000,43615.38000000,43515.22000000,43608.98000000,94.91694000,1649381699999,4135522.84488910,2694,61.65718000,2685965.19562180,0
1649381700000,43608.99000000,43626.10000000,43600.50000000,43619.51000000,81.92863000,1649381999999,3573468.27309880,2067,39.79211000,1735620.74721860,0
1649382000000,43619.50000000,43619.51000000,43568.17000000,43585.75000000,52.40822000,1649382299999,2284575.70190470,2203,17.13303000,746792.39309380,0
