timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1666271580000,19155.66000000,19156.40000000,19144.63000000,19148.38000000,160.56415000,1666271639999,3074632.90686170,3534,93.50549000,1790504.07482480,0
1666271640000,19148.38000000,19154.00000000,19142.12000000,19152.61000000,134.96912000,1666271699999,2584287.84019850,3749,77.76835000,1489084.72408330,0
1666271700000,19152.61000000,19162.20000000,19149.47000000,19157.04000000,163.41453000,1666271759999,3130231.33292770,4814,79.88515000,1530243.09917840,0
1666271760000,19157.04000000,19167.78000000,19156.12000000,19166.56000000,222.13997000,1666271819999,4256600.02217240,4682,101.02416000,1935883.45839370,0
1666271820000,19166.56000000,19180.23000000,19162.84000000,19175.02000000,184.10075000,1666271879999,3529839.83406570,5129,99.08050000,1899743.71972540,0
1666271880000,19175.02000000,19176.36000000,19165.34000000,19173.61000000,120.27362000,1666271939999,2305820.42323590,3570,61.26834000,1174594.70088950,0
1666271940000,19173.61000000,19178.46000000,19165.62000000,19173.99000000,142.83355000,1666271999999,2738482.52771280,3908,66.69310000,1278721.41957280,0
1666272000000,19173.82000000,19186.27000000,19172.57000000,19180.27000000,271.33802000,1666272059999,5204284.90784500,4918,134.75408000,2584656.46630580,0
1666272060000,19179.48000000,19188.74000000,19178.85000000,19180.90000000,154.93100000,1666272119999,2972090.40928680,3948,79.06870000,1516832.27989290,0
1666272120000,19180.90000000,19182.95000000,19174.58000000,19179.94000000,151.26214000,1666272179999,2901084.29320210,3636,71.41404000,1369696.60079530,0
1666272180000,19180.92000000,19183.36000000,19175.44000000,19180.29000000,87.28035000,1666272239999,1674048.68042730,2659,51.80518000,993652.22294650,0
1666272240000,19181.11000000,19181.30000000,19163.34000000,19167.10000000,155.92205000,1666272299999,2989041.74326020,3695,52.15061000,999716.47777420,0
1666272300000,19167.10000000,19167.68000000,19158.00000000,19162.45000000,158.61433000,1666272359999,3039465.09681610,3881,72.91126000,1397214.21929030,0
1666272360000,19161.07000000,19169.00000000,19161.07000000,19166.58000000,92.67445000,1666272419999,1776195.13882530,3281,51.53682000,987769.99611810,0
1666272420000,19166.58000000,19168.40000000,19161.00000000,19166.55000000,81.16853000,1666272479999,1555646.05583310,2629,39.41273000,755379.10595970,0
1666272480000,19167.57000000,19172.72000000,19161.90000000,19164.00000000,148.11128000,1666272539999,2838880.58228480,3781,73.13641000,1401874.19516020,0
1666272540000,19164.02000000,19167.65000000,19160.00000000,19160.01000000,180.26338000,1666272599999,3454443.85882180,3927,102.06857000,1956006.24930850,0
1666272600000,19160.01000000,19177.62000000,19152.50000000,19172.48000000,487.32370000,1666272659999,9341399.06154000,9615,252.39800000,4838365.03190970,0
1666272660000,19170.66000000,19191.99000000,19169.77000000,19174.98000000,477.57964000,1666272719999,9160402.02699570,9522,264.36628000,5070970.94515310,0
1666272720000,19174.98000000,19178.67000000,19151.85000000,19162.69000000,388.15701000,1666272779999,7439050.45435370,8011,174.64618000,3347215.80300940,0
