timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1572422760000,9188.58000000,9211.95000000,9185.37000000,9206.78000000,80.03202200,1572422939999,736190.05754900,1098,47.93712000,440988.35696907,0
1572422940000,9207.18000000,9220.00000000,9200.16000000,9209.56000000,65.65840900,1572423119999,604703.81363856,947,38.12179100,351075.06179152,0
1572423120000,9209.25000000,9209.25000000,9192.59000000,9202.29000000,109.32876700,1572423299999,1005963.35051145,980,53.92581700,496200.17209131,0
1572423300000,9201.98000000,9224.57000000,9198.21000000,9218.26000000,128.24544100,1572423479999,1181748.17725799,1301,64.50980800,594323.44477728,0
1572423480000,9219.40000000,9227.89000000,9210.21000000,9212.63000000,96.51739700,1572423659999,889765.27717704,1042,50.08534500,461762.58876872,0
1572423660000,9212.63000000,9234.00000000,9206.58000000,9229.14000000,122.58601200,1572423839999,1130261.17772758,1092,88.34812000,814680.39834991,0
1572423840000,9229.15000000,9234.00000000,9216.17000000,9216.51000000,113.25177200,1572424019999,1044838.63297276,1230,44.99877000,415216.45099586,0
1572424020000,9216.31000000,9227.16000000,9213.06000000,9217.04000000,51.74778300,1572424199999,477049.79795768,750,24.75807200,228243.81144498,0
1572424200000,9216.01000000,9217.80000000,9197.96000000,9200.27000000,93.74809700,1572424379999,863201.44627414,1017,33.07472700,304514.37205044,0
1572424380000,9201.48000000,9202.45000000,9182.58000000,9201.11000000,103.44221700,1572424559999,950919.56409386,1170,51.40560100,472524.89135666,0
1572424560000,9200.56000000,9202.48000000,9196.45000000,9201.60000000,78.33697700,1572424739999,720696.08426909,660,57.91053300,532770.51929681,0
1572424740000,9201.55000000,9201.83000000,9186.33000000,9186.33000000,74.35589000,1572424919999,683703.64222773,852,32.95901200,303051.59411628,0
1572424920000,9185.23000000,9191.96000000,9180.16000000,9188.77000000,72.40095700,1572425099999,665004.25274852,923,53.04198100,487201.04309877,0
1572425100000,9190.58000000,9193.67000000,9175.94000000,9180.69000000,81.00624900,1572425279999,743913.27948990,1097,37.61204400,345418.39116323,0
1572425280000,9182.54000000,9199.30000000,9178.93000000,9182.84000000,62.77151100,1572425459999,576888.75289677,848,36.39315000,334491.70999033,0
