timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1646302140000,43156.87000000,43188.00000000,43143.11000000,43183.02000000,60.35127000,1646302319999,2605024.29026790,1943,35.22381000,1520378.53082090,0
1646302320000,43183.01000000,43193.33000000,43150.00000000,43177.66000000,48.82741000,1646302499999,2108025.41023110,1734,26.00929000,1122872.31035080,0
1646302500000,43177.67000000,43260.00000000,43177.66000000,43251.38000000,89.19452000,1646302679999,3856148.47141980,3110,51.76848000,2237895.60647220,0
1646302680000,43251.39000000,43272.99000000,43226.17000000,43232.67000000,50.37822000,1646302859999,2178653.91282060,1593,24.59911000,1063777.89411740,0
1646302860000,43232.68000000,43283.42000000,43231.68000000,43281.87000000,83.06569000,1646303039999,3592381.25737820,1655,57.27972000,2477045.51151830,0
1646303040000,43281.86000000,43281.87000000,43178.22000000,43204.59000000,77.52079000,1646303219999,3350473.98666900,2200,24.03083000,1038484.65280980,0
1646303220000,43204.59000000,43204.59000000,43170.64000000,43193.54000000,27.55341000,1646303399999,1190080.17100240,1112,12.67659000,547497.28549890,0
1646303400000,43193.55000000,43275.82000000,43183.04000000,43265.30000000,69.17678000,1646303579999,2989946.64350770,1834,34.15235000,1476252.34737260,0
1646303580000,43265.30000000,43283.97000000,43180.00000000,43180.01000000,87.59541000,1646303759999,3789717.29964330,2385,34.48150000,1491870.33849000,0
1646303760000,43180.01000000,43181.37000000,43108.24000000,43110.82000000,74.47897000,1646303939999,3213019.49784210,2274,33.17415000,1431079.76217540,0
1646303940000,43110.74000000,43195.32000000,43064.46000000,43184.09000000,85.67708000,1646304119999,3693909.63605870,2558,31.34355000,1351639.05865920,0
1646304120000,43184.10000000,43224.64000000,43179.35000000,43214.74000000,31.94339000,1646304299999,1380089.68617180,1336,18.14622000,783962.67515150,0
1646304300000,43214.74000000,43489.00000000,43207.20000000,43420.14000000,290.55757000,1646304479999,12603069.84377290,5999,182.23587000,7902603.21018030,0
1646304480000,43420.13000000,43420.14000000,43333.33000000,43377.57000000,94.71310000,1646304659999,4107666.60780920,2291,48.57240000,2106415.65094350,0
1646304660000,43377.56000000,43386.19000000,43341.43000000,43370.40000000,66.30338000,1646304839999,2875285.78493700,1705,34.18012000,1482303.59645080,0
1646304840000,43370.40000000,43400.85000000,43350.00000000,43372.08000000,68.24932000,1646305019999,2960427.06471400,1708,29.45493000,1277626.43367680,0
1646305020000,43372.09000000,43387.01000000,43322.21000000,43385.78000000,111.22573000,1646305199999,4821479.33616610,1599,23.97225000,1039135.46087690,0
1646305200000,43387.01000000,43390.16000000,43332.73000000,43338.79000000,36.06742000,1646305379999,1563619.93689940,1406,16.30426000,706831.38540870,0
1646305380000,43338.80000000,43349.67000000,43295.70000000,43313.13000000,31.65499000,1646305559999,1371593.75888890,1449,14.27884000,618698.61909240,0
1646305560000,43313.13000000,43473.00000000,43296.95000000,43469.97000000,109.40199000,1646305739999,4747523.62374620,2207,38.86256000,1686180.88252020,0
1646305740000,43469.97000000,43469.98000000,43368.61000000,43394.41000000,85.78100000,1646305919999,3724416.46161410,2303,30.13900000,1308281.09116620,0
1646305920000,43394.40000000,43397.77000000,43367.11000000,43389.89000000,17.93321000,1646306099999,778052.36004580,933,9.59226000,416159.17129220,0
1646306100000,43389.90000000,43514.05000000,43389.89000000,43508.72000000,99.03992000,1646306279999,4304285.34017430,2585,58.39776000,2538246.93676080,0
